"","g0","g1","g2","g3","g4","g5","g6"
"Mlycd",0.0769393963343928,0.100984376371038,0.0951680771799335,0.0814666209656462,0.0900063954229024,0.11529946454668,0.108316188088803
"Gm32006",0.00519429168253876,0.00927663295183873,0.0045565148837694,0.00295647869169034,0.00352415034499189,0.00255559473994787,0.00513965836534172
"Gm56837",2.81119586866655e-05,0.0001402366873198,0.000113481986868046,6.32465340219456e-05,0,0.000537899454220319,0
"Osgin1",0.00781290433871867,0.0159619424813265,0.00583201009607966,0.00583483822134478,0.00634352226269471,0.00968532459216677,0.00747783131669498
"Necab2",0.000297579778075639,0.000307840607967296,0.000563944203758256,0.00019754715037993,0.000249035919695877,0.00101863509734923,0
"Slc38a8",0.000487582920594658,0.00131452155540244,0.000336631725088135,0.000610422578075824,0.000509901260103044,0,0.00168749029693079
"Mbtps1",0.244205629137185,0.260727658594444,0.216908496061795,0.240812806197245,0.243000375067424,0.278827309188868,0.37123043088927
"Hsdl1",0.0702644124016868,0.0551860323372609,0.0673103151160022,0.0723007202272147,0.0648239035624922,0.0635188146055677,0.129153491214527
"Dnaaf1",0.000517248231905812,0.000373573595312072,0.000952898835606868,0.00146580080116682,0.000862175394148501,0.00137799482348032,0
"Taf1c",0.0576985806559338,0.0593309615655714,0.0577122697715389,0.0592477698858309,0.0593523153842433,0.0614590758487219,0.0805723138397856
"Wfdc1",6.7207969018137e-05,9.37642637403035e-05,0,0.000116620957665415,0,0,0
"Atp2c2",0.000255513713230371,0.000524371292422052,0.000334307785047276,0.00101536383809676,0.000235508430318649,0,0
"Meak7",0.0177915590302335,0.021077075265941,0.0172105719115663,0.015851033932572,0.0173418863687619,0.0272961894759961,0.0215806084212752
"Cotl1",2.25515381042428,2.49902891196167,2.35613369498627,2.57070295780413,2.15135051390437,2.42910472388907,3.54556857807565
"Klhl36",0.0370936531467547,0.046903369061501,0.0368482276531632,0.0344978336597752,0.0363212647156503,0.042488179890964,0.0795005933937278
"Usp10",0.691895998316494,0.580627573000997,0.771812615342313,0.891328347228463,0.726354892485934,0.744444959896735,0.40469145146815
"Gm56866",4.48132394800696e-05,0.000144482743039255,0.000140607690153959,0,0,0,0
"Crispld2",0.000113413362889792,8.68070746793624e-05,0,0,0,0.00052301867971675,0
"Zdhhc7",0.124050693022515,0.123927478882149,0.11706504477695,0.129648894088836,0.120410793449798,0.119955753660112,0.173219829515769
"A130014A01Rik",0.0150092557666156,0.0200110892687006,0.01489306822891,0.0237117143705745,0.0175352150265563,0.0233657398098154,0.0357253454422692
"6430548M08Rik",0.0014489895470791,0.00217752143964218,0.00167634701774706,0.000857091221196529,0.00162052163455002,0.00181809268544672,0.00120923443972238
"A330074K22Rik",0.00018190229651715,0.000140059138037071,7.21105975810991e-05,0.000189346804846448,0,0,0
"Gse1",0.253787261377319,0.273795415161559,0.239654354084711,0.226642368798932,0.244047913503969,0.246913122985216,0.336019179556919
"Gm56858",0.000134050849661006,0.000349998985219961,0.000197874498200951,0.000108957592147043,0,0.000911781410254131,0
"Gins2",0.362586659545052,0.248145013427155,0.695745740938881,0.452482236396637,0.48348978284244,0.336550564831699,0.139528714068491
"Gm10614",0.000643040138219397,0.000856954574297505,0.000616983251680329,0.000480561456183263,0.000423934233727353,0,0.00144377020375929
"Gm26739",0,0.000237115063150961,0,0,0,0.000535789076128716,0
"1190005I06Rik",0.0235300133859093,0.020522655749531,0.0327690193128397,0.0273845412925934,0.0196560264210461,0.0169717798665028,0.0205865729201337
"Gm26537",0.000174335665929474,0.000284173176265217,0.000711719287884733,0.000385224997440818,0.000210221052692432,0,0
"Emc8",0.798137918839157,0.578089760377976,1.03415832139529,0.848703945329061,0.813467881327226,0.64581721665761,0.427563890022532
"Cox4i1",7.49926070187772,7.71104236399386,7.92625332082018,7.74097096105865,8.00426997714088,7.69790479614893,6.96773461024202
"Irf8",1.11022988386581,1.56767830523007,1.07471359474938,1.17014255897987,0.949751139586625,1.0766536050247,0.523852640747431
"Mthfsd",0.0992854367308555,0.0971636875036284,0.108219028540342,0.100326971603249,0.0914822308757873,0.0878504728968013,0.0781336833952448
"1700018B08Rik",0.0002565710126519,0.000285375779515242,0.000315691442186497,0.00032226836887265,0.000153826215602055,0,0
"1700030M09Rik",0.000198773952131737,0.000289415003194624,0.000128264665965222,0.00074451667205552,0.000190658950698932,0,0.00114571750845396
"Fbxo31",0.0814726509359721,0.0792234317231916,0.0953984051982833,0.100425041037323,0.0862394224419594,0.0860661988180164,0.106627844894833
"Map1lc3b",0.98402208393988,1.26640245823534,0.929818394351993,1.0016791845073,0.826850958702292,1.03389080448434,1.69277716090939
"Zcchc14",0.00111071910321076,0.00281481629931388,0.0012673687365034,0.00135950133299335,0.0017963005753682,0.00534852626131753,0
"Gm45833",0.000809061886079972,0.00128275061047512,0.00175383546354684,0.00201013485838809,0.00121012578625749,0.00732826627646011,0.0013557741063415
"Jph3",0.000118852455907386,0.000217105449556251,0.0002166669636541,0,0,0,0
"Klhdc4",0.381101723645691,0.367935704052939,0.427080615927445,0.433071336038455,0.381234770588016,0.378587507902903,0.223865992174954
"Gm20406",0.00146098926791138,0.00214362370486242,0.00276980188379643,0.00151624820869023,0.00362747162186103,0.00258545248809167,0.000934146414372403
"Gm42047",0.681018476276297,0.390742263527491,0.518335072507423,0.362946090999154,0.569185597249483,0.355176938890207,0.537891973184608
"Gm26812",0.00311480688407444,0.00436281630940085,0.00229782816540464,0.00475216453439383,0.0184408027345821,0.0280399988332398,0.00582840625339843
"Slc7a5",0.827496836698325,0.579237204849503,0.714598043108292,0.806842911070759,2.30897173940851,1.86279533587329,0.271131209557249
"BC048644",0.00123469663784507,0.0015497348915707,0.00206475745443759,0.00232118232826355,0.00171463011578599,0.00201191123445913,0.00276980720230403
"Car5a",0.00326711208277569,0.00262229299686057,0.00452406908282184,0.00336005667406706,0.00440344674152207,0.00412059737359982,0.00965232864675221
"Gm27011",8.36419077197085e-05,8.71888595794819e-05,0.000140065071173587,0,0,0.000207906362965922,0
"Banp",0.160754337359093,0.123008316208083,0.188667583741913,0.140894961587162,0.166195720957185,0.129699480984772,0.180446971270987
"Zfpm1",0.168895797355334,0.130020331747369,0.134012204081142,0.136832282320243,0.147093904665683,0.122135213789807,0.194359953308605
"Gm45353",0.000514496497077314,0.00110307984576968,0.000457223165010606,0.00057429607276367,0.000378798650510343,0.00110054379690024,0.00301485602115443
"Gm20681",0,0,6.4842150344151e-05,0.00043027977881783,0.000165021403276005,0,0
"Zc3h18",1.01224074221356,0.825852937298412,1.27158888270473,1.08519013025635,1.14904672310606,0.942753456630233,0.796466461121898
"Il17c",0.0012828798200263,0.00101225368271063,0.00229378967256692,0.00119613660035136,0.00163671049468113,0.000425869040074575,0
"Cyba",5.09329585966445,5.91553493820657,5.12614681554647,5.23491033164459,4.7502846392219,5.36145330173812,5.97310887048042
"Mvd",0.207324509699233,0.2361156911778,0.149529843020381,0.25663760949847,0.105447695671754,0.137939950650212,0.0944001158546463
"9330133O14Rik",0.0482728038893366,0.0747769649208652,0.0442444003425984,0.0556124150725736,0.0348739542339795,0.0546580896355498,0.069271932263491
"Gm20735",0.00296288829137265,0.00464566095572353,0.00232078608736534,0.00361562096069513,0.00152118426376161,0.00475105349861235,0.00954248757059862
"Snai3",0.0511712239870059,0.0770295918306552,0.0494978793178018,0.0465017426935423,0.0455142402344475,0.058551451949155,0.0415206031442006
"Rnf166",0.30479261923722,0.332909404400366,0.240635673630973,0.242853620640596,0.309589119960606,0.371206238670622,0.621151528290949
"Gm56876",0.00239728769671685,0.00240140487899808,0.00153486156354723,0.00212791441409687,0.000524077613710155,0.000913906463342118,0.0156590581386833
"Ctu2",0.252468055261525,0.209918038589672,0.306649538028097,0.282677471680003,0.293234259627842,0.2649339140805,0.191759231447966
"Piezo1",0.325782909756118,0.286981669632672,0.262853413011508,0.325597298087359,0.234672482847798,0.266627428759293,0.290510262824971
"Gm56872",0.000478201049615232,0.000907361434644772,0.000417863520117476,0.000995048931596659,0,0.000226549432168574,0
"Cdt1",0.372967913689422,0.189557171725148,0.574877324026039,0.549643691073191,0.462461164925875,0.325396733513193,0.263152174839948
"Aprt",2.97352275023329,3.51019547453641,3.16325005184329,3.15502291039897,2.4757152875171,2.87154349888908,1.87214782081088
"Galns",0.152851886660665,0.152538556177465,0.151718975151457,0.153664452867041,0.108388937426741,0.108244643468302,0.169314164184733
"Trappc2l",0.565061116408539,0.62771874387644,0.578138274754546,0.526346113409593,0.44117987368387,0.463726453446464,0.466887795031225
"Cbfa2t3",0.00578488599757523,0.00286933868637046,0.00409753483108846,0.00485363791250494,0.000203290149423342,0,0.0102443873937873
"C230057M02Rik",0.000119193833981731,0,6.59863212995399e-05,7.83664599200109e-05,0,0,0
"A530010L16Rik",0.00101523726399458,0.00106428942886898,0.000137642148971219,0.000418807513793543,0.00050741044227037,0.000731634791623195,0
"Acsf3",0.0471942300382887,0.0457545334017089,0.0417578637319552,0.0404395410153421,0.0533013390548088,0.0524027492184811,0.0366510754727849
"Cdh15",0.00582926931887577,0.011595043470722,0.00916218803212009,0.00931139820422679,0.00337524272411041,0.00395552768690471,0.00188469262076875
"Gm45894",0.0111498066856212,0.0150669579538136,0.00777401503834634,0.00854646192504062,0.00905130029491819,0.0137037659482321,0.0355680068557089
"Ankrd11",3.78545690536458,3.66903484468348,3.45670364311654,3.75277716133334,4.89767275637528,4.89884268492555,6.11492583209996
"2810013P06Rik",0.0583355302831922,0.095685230717678,0.0575014661866968,0.0907214432449703,0.0579873849441293,0.0801700854389231,0.166856720392015
"Spg7",0.354892269477119,0.322950458327853,0.318918430435635,0.282944130850596,0.324594455291747,0.28748767146136,0.370539206109664
"Rpl13",54.3176943234941,58.4248496052458,56.0240329843296,57.8909853423286,61.8018307083653,68.3058543775574,56.926859456475
"Cpne7",0.000610077635183816,0.000266707915566409,0.000304115259342249,0.000254924761439149,0.00016535539835769,0,0
"Sult5a1",0.000861532178930991,0.000700487386164239,0.00116429479514419,0.000144587020666861,0.00194050416685617,0.00064509100488387,0
"Gm4316",0.0481283257089927,0.022023961133655,0.0352261803280238,0.0272035942984145,0.0441714638126589,0.0278080170799336,0.0402965655361324
"Chmp1a",0.0805545923888504,0.0931948134598243,0.0739862053356589,0.0764386436509545,0.0751810570097402,0.0842609694531354,0.105468264329688
"Spata33",0.000529481950537939,0.000593220795954307,0.000479074346039481,0.000643834718756708,0.0014424282652366,0.000729703586031956,0
"Cdk10",0.0627641145504767,0.0503571804039329,0.0604297979742458,0.0467569307496838,0.0690288495758106,0.0755151362705869,0.0655450154629602
"Spata2l",0.00627623554497893,0.00580676155457095,0.00328399175259225,0.00452333523656433,0.00315185529170224,0.00445827751893976,0.0139417948201168
"4933417D19Rik",0.00059554342158429,0.000508467975285122,0.000990881194067134,0.000770545944496918,0.000190658950698932,0,0.00329478693209001
"Vps9d1",0.0387846262528689,0.0439663699496799,0.0342772801387508,0.0384545004934644,0.0450228064502478,0.0463023233405445,0.0557603483076069
"Zfp276",0.0403125857721962,0.050641366210879,0.0396945315116427,0.0441652800379683,0.0498141168022714,0.0544063999972052,0.0772420219314552
"Fanca",0.151018345040312,0.0574492138515131,0.237937204363886,0.152255937071304,0.182936931326582,0.0795003914707125,0.0460587983895261
"Spire2",0.00305382123863483,0.00191839723360594,0.00474095816630106,0.00375094682760005,0.00616638932526146,0.00292811845463286,0
"Tcf25",1.42996305105273,1.49961610858008,1.33082175064401,1.3258192011398,1.41380580347471,1.56729036082776,1.59060977291953
"Mc1r",0.000119464973565736,0.000157546334776782,0.000203057696665342,0.000255692407289931,0,0.000361533513813274,0
"Tubb3",0.003279699377227,0.00314006208823114,0.00203055882912084,0.00247313691954009,0.00456921829583023,0.00520333947464715,0.00158227222202444
"Def8",0.0410991026157697,0.039786454401093,0.0423927493814991,0.0427127021844989,0.0419254438827159,0.0419347972353397,0.0239940514056326
"Afg3l1",0.503702062517147,0.53139685039681,0.565967344956663,0.513673247948056,0.597331638102473,0.61466887951591,0.443404750452304
"Dbndd1",0.000683054322966544,0.00107469262659086,0.000845973584395938,0.000822879897037702,0.000619136837919775,0.00110464483970572,0.00210228676242583
"Gas8",0.0553578695177953,0.0771257462832989,0.0497903025110324,0.0556071967861861,0.0722979431893823,0.0766156021383552,0.0938580270236292
"Rhou",0.000142453512844623,0.000129044444285899,0.000194095249960796,0.000193448594141449,0.00021009153688262,0,0
"4732419C18Rik",0.00152558195956831,0.000884722183671357,0.00134282221739787,0.0014343675433136,0.00200029733831739,0.00253917857382692,0
"Gm45866",0.0008765876083534,0.000454610257024664,0.00111518224174307,0.00139891039013801,0.00073311690444586,0,0
"Rab4a",0.0287040671923705,0.0660067439743507,0.0447698289001031,0.0480229201372288,0.0351216819373817,0.069703559291472,0.132894192365869
"2810455O05Rik",0.0105540137654741,0.00242958528262558,0.00584516749764045,0.00576764565621309,0.00707796172599779,0.00389276324460002,0.0100125626427281
"Ccsap",0.241806591085639,0.0531865943897473,0.167149958547592,0.148583163483047,0.18640032303109,0.0821713080435611,0.090017788577833
"Acta1",0.000232230819923027,9.77119152567228e-05,0.000183283086478999,0.000333596172915102,0.000427097074715852,0.000557571579506055,0
"Gm29773",0.000397304656260276,0.000273030457343521,0.000520470815974928,0.000654783807001157,0.000222078241495653,0.000378805785970488,0
"Nup133",0.436367286934523,0.196158556927284,0.554053265808517,0.380235819856737,0.543524674779855,0.244946010593576,0.175098273487337
"Gm45890",0.0149442016553609,0.0176105829352151,0.0151286087663572,0.011250011315447,0.0148971286449158,0.01809087939558,0.0678150072501784
"Abcb10",0.0318671529471751,0.0337040918996297,0.0523084233024074,0.0483233389592471,0.0326918148983946,0.0365994437554899,0.0412941074605234
"Taf5l",0.304379192433543,0.270467772244821,0.311928325389127,0.356356527544371,0.334993890672957,0.325162058730828,0.330725149908628
"Urb2",0.311085020144117,0.238679498261152,0.297215506664582,0.297171325241665,0.296008142528076,0.268599776380031,0.181085653078794
"Gm45732",0.0102756299271877,0.00792685234846051,0.00733032756468728,0.00890039374807011,0.00865207967357321,0.00444516966093557,0.00703550888367551
"Galnt2",0.259324404024428,0.224753232111337,0.317726751676157,0.273164882809656,0.289376776209406,0.231176659928791,0.366253678906547
"Gm15775",0.00137475707638164,0.00151925987465551,0.001144894633918,0.00157968969296301,0.000947150272338251,0.00038810528706518,0.00178019884821135
"Pgbd5",7.61459025547179e-05,6.80584344273318e-05,0.000155741134249939,0,0.000403413162209685,0,0
"Cog2",0.261225245786139,0.26094556840838,0.222103321931483,0.229514504500286,0.244254458835824,0.272946145792362,0.300164522177905
"Capn9",0.000956285096813222,0.00225641916004847,0.00153891275169589,0.000966235607752716,0.00166079509903321,0.000725875771519455,0.00412947085999462
"2310022B05Rik",0.0398283497006845,0.0360503685540091,0.055652055033211,0.0437725151824387,0.0474223685092449,0.0443821277177304,0.0381107092932532
"Ttc13",0.339203866445303,0.401437672957966,0.39447584238762,0.366522592895051,0.394906129375324,0.4600563057722,0.477216191097571
"Arv1",0.117030601750637,0.123672224035433,0.115666158264494,0.120124026141743,0.122041105982874,0.147241922438503,0.133426427984069
"Fam89a",0.00558106245545031,0.00496616301188879,0.00863535833625399,0.00785554297821116,0.00605731568777437,0.00670918058727506,0.0108060583012955
"Trim67",3.94671407143872e-05,0,9.01461723790974e-05,0,0,0,0
"2810004N23Rik",0.984888152056154,0.942703692285922,1.23583609766836,1.25082881388261,1.12757922267528,1.22865124477391,0.852788281615041
"Gnpat",0.2735273165212,0.289742295210026,0.280015653106476,0.285050759841753,0.284825198035465,0.303134963087922,0.317914478064418
"Exoc8",0.11810806088459,0.12480760416913,0.122806787259626,0.136295380660599,0.124005953185276,0.13061514046277,0.113564219883706
"Sprtn",0.104969659192667,0.124408834111558,0.104377324060524,0.113615370833247,0.0997198112426308,0.129719083233177,0.109590480671598
"Gm45709",0.0013006054991517,0.00116217060569743,0.00134189431772407,0.00105178304327451,0.00169389009598211,0.000854357916614464,0
"Egln1",1.09108776183707,0.857182119246924,1.17110905438473,1.09987071161045,0.898798449815467,0.792307737386404,0.736499077262511
"Tsnax",0.257043622935034,0.270072282316135,0.264154556311787,0.262050562735792,0.254963750521367,0.255522663895125,0.281374868849443
"Disc1",0.0200040925990782,0.0235281017520392,0.0279908260678173,0.0228757557566697,0.00754060526392383,0.00993555838823578,0.0430558580408169
"Sipa1l2",0.0106948092980453,0.0267422806019298,0.0197533580056129,0.0182040703070495,0.0275751396758809,0.0525744538429092,0.0234724410519319
"Map10",0.00213498809550232,0.00338731166076279,0.00298703582479465,0.00220125793142062,0.00538585667802515,0.00726288833401983,0.0101048039322131
"Ntpcr",0.183437803912361,0.195164085707285,0.224895362833906,0.221738531405189,0.201824436642987,0.225203757869748,0.238897400294854
"Pcnx2",7.11053009626376e-05,9.13300460361883e-05,0.000256768042886129,0,0,0,0
"Slc35f3",0.00149096017076945,0.00186547638554248,0.00213816582428511,0.00214246868142758,0.00347556748209687,0.00174744966451133,0.00119796992017327
"Coa6",0.396661482281421,0.334630330326648,0.365452295979796,0.358188126958284,0.41497163938027,0.386987886362285,0.363168567990351
"Tarbp1",0.0637304639922091,0.101902209199388,0.131979540787637,0.13610400962042,0.085194605271514,0.114938277297109,0.0947843352366781
"Gm26759",0.00591738250777672,0.0061075509995148,0.00606950711724081,0.00807250841102699,0.013063904725617,0.00893631269057074,0.0200248054126911
"Irf2bp2",0.525838256904602,0.432873027359474,0.363468637480817,0.488312111153977,0.572335353611879,0.602771657636732,0.858295637691203
"Gm56824",0.000862659611790531,0.000658821699239473,0.000426811161066114,0.000340448217082051,0.0010410534012673,0.000345479195709231,0
"Gm56842",0.00101896711443608,0.00167888220227902,0.000612403848194561,0.00107693520950223,0.00158319850135481,0.00537507397888946,0.00500775160420376
"Gm45805",1.96518053818827e-05,0.00030120845433023,0,0.00034737442597377,0,0,0
"Gm31718",0.00661822936636885,0.00873672462922417,0.00720974141409316,0.00663870216317481,0.0073656044486334,0.0060044826592877,0.0129520599565363
"A630001O12Rik",0.00203579632178258,0.00359127164945642,0.00164980659466314,0.00255142862197034,0.00218645487669212,0.000356315276736001,0.00695800994427393
"Tomm20",5.48681749386558,5.8247433408422,6.44079655214848,6.76209679048216,6.18273461221712,6.51835172091266,3.88031339694383
"Rbm34",0.712599893090914,0.70206948952164,0.782164921158935,0.863356459649024,0.718687396389578,0.666839715073931,0.580346391470565
"Gm29688",0,7.98824437177059e-05,0,0,0,0,0
"Pard3",0.00291435057903063,0.00350462907010023,0.00545149102927279,0.00272900236679715,0.00165104545219545,0.00157996151139323,0.00297181898353389
"Gm53207",0,0,0,0,0,0,0
"Nrp1",0.0139685907071374,0.0222107591802161,0.0116884840282767,0.007725209719711,0.0425192990352974,0.0996839715302441,0.0118967424859686
"Gm56862",0.00161151545119588,0.00173440276843761,0.00102851226068362,0.00126589560811111,0.0038756092215202,0.00937101151769232,0
"Itgb1",1.48798981457226,1.63216883622791,1.32047813864036,1.50318443713142,1.42024308448543,1.50531277408895,1.01963976458245
"Ccdc7a",0.00129895342107236,0.00124177286253795,0.00154211951542426,0.00164786175271948,0.00216887543905519,0.00415937382885663,0.00189853200758843
"Ccdc7b",0.000161702145383003,0.000290738281766042,0.000497396208399291,0.000371492685743972,0.00246963074634509,0.0125131302357887,0.00272983504971712
"2610044O15Rik8",0.0880698399850389,0.0995463839445925,0.080848119673493,0.0793805864577345,0.0956063418037499,0.13442436922233,0.141797060629709
"Gm32856",0.113641545578729,0.145608679456543,0.100550960143528,0.160564597080296,0.165543456717947,0.271930298138059,0.195468883485846
"Alkbh8",0.348194415313352,0.425375800002353,0.42647680549325,0.404430390384868,0.381538158892888,0.47306804960753,0.426897698874113
"Cwf19l2",0.571372774532074,0.531935061827904,0.51444271196879,0.494525632134343,0.594730006311844,0.595884289455194,0.820868010526974
"Gucy1a2",0.000420641126157364,0.000372792583778068,0.000665719787536286,0.000296578772059492,0.00148641681938824,0.000318432527347702,0
"Aasdhppt",0.487042330653584,0.535781937220361,0.613856245207938,0.641600709674629,0.665807951041202,0.723449972955671,0.390028186270233
"Kbtbd3",0.0695994980413318,0.0872882075741276,0.0682122585293541,0.0624775124430378,0.0735964621270627,0.090413990678751,0.130463135315355
"Msantd4",0.139894791426831,0.183665891375235,0.161519290019769,0.17218612113404,0.145204439803645,0.182348184181166,0.167908878935034
"Gria4",0.000328043860836951,0.000219980358962438,0.00067733204180943,0.000879442327658167,0.00102685193629987,0,0.00204347910491528
"Casp1",0.0517095359182246,0.114871092945081,0.0747687776933069,0.0599240768347315,0.0752830908783395,0.142604367642854,0.162581259044221
"Casp4",0.0366089327730914,0.07950137311885,0.0435465059231327,0.0432687412092424,0.0647216977906018,0.102578554392331,0.122691976054771
"Casp12",0,0,6.83641241702509e-05,8.52464258070392e-05,0,0,0
"Pdgfd",0.000564514649310005,0.000473446098433575,0.000213393754410264,0.000424835459095721,0.0004673535421925,0,0.00134250532974616
"Dync2h1",0.254640324630444,0.375076866210572,0.290798497584786,0.323132635124444,0.258118712410407,0.353958213878253,0.499973420890123
"Dcun1d5",1.96004530459405,2.13067117265143,2.3109421284757,2.4135176410239,1.82898183762811,1.88827878223168,1.72925906444438
"Mmp13",6.27829391632064e-05,0.000240238439534099,0.000127660156519724,8.49047850570839e-05,0.000216709141658432,0,0
"Mmp12",0.000150987930470757,0.000104090922922865,5.16993365113949e-05,0,0,0,0
"Tmem123",0.623024317281449,0.647149351743672,0.613637044916189,0.667055671121006,0.710761001553225,0.823841274981907,0.93331173837709
"Birc2",0.262152591691727,0.225511646272134,0.216473949317376,0.170359502648553,0.27643130175803,0.25194818096298,0.498656532845983
"Birc3",0.4736693342238,0.509810607197147,0.369148182649849,0.400578971656251,0.449926375779584,0.485760396837489,0.873533227366721
"Yap1",0.000665383457068771,0.00166668065828906,0.00115473811106935,0.000784197770263571,0.00114814121910782,0.00141959636662747,0
"Cfap300",0.00473885439459121,0.00964351620814736,0.0065910793605697,0.00678148991202554,0.00563550760105747,0.00447090881065961,0.0135858966906277
"Cep126",0.00257415361052019,0.00357735866360797,0.00283736997495935,0.00176766026082448,0.00263817768246761,0.00314444823340706,0
"1700018P22Rik",3.4869513225431e-05,0.000133328892823229,0.000222965186952644,7.27961966957311e-05,0,0.000380129418861946,0.00142141258561346
"Trpc6",7.44678561187752e-05,7.39004179452917e-05,8.48200593333279e-05,0.000247384186578907,0.000605206354912138,0,0
"Arhgap42",0.000132303751661899,0.000346882808532248,0.000161873916613609,0.000248861256265091,0,0,0
"Gm16833",0.000206395217740247,0,5.8698232854481e-05,0,0,0.000496249051916186,0
"Gm46102",0.000100057006027344,0,0.00032408551596942,0,0,0,0
"Cntn5",0.00167112328990739,0.00193339759000162,0.00209330508178633,0.00192885882354011,0.00127587258991397,0.00118784378871879,0
"Gm47051",3.82191752366956e-05,0.000125559296295789,0.000122113634740074,9.44143961711715e-05,0,0,0
"Jrkl",0.049773750372616,0.0487316342343818,0.0519876709587463,0.0524727364379312,0.0553504566157612,0.0580714926230035,0.0622991605337173
"Ccdc82",0.428561196043028,0.295433554946924,0.522290687405124,0.390002559821655,0.488539233453324,0.382738302136011,0.484627336042163
"Maml2",0.706954491506189,1.04063245507846,0.657917421894676,0.674007437773462,0.653306751741822,0.751123009005504,3.52652968112032
"Gm17571",0.000227099767392872,0.000460585697992378,0.000230956114253451,0.000179022638234111,0.000306852005277854,0,0.00162968503892095
"Mtmr2",0.367043683007029,0.331373795427435,0.410352804189887,0.390021965739689,0.38778721781007,0.346476820258508,0.343074465490839
"Cep57",0.907429262584843,0.425238892372431,0.912669265162885,0.589760453581406,0.931721904197465,0.500889240054567,0.466475873928587
"Fam76b",0.669530012322721,0.504849998744476,0.735187877488027,0.572720233278897,0.734571636197165,0.563566620232423,0.682649803986166
"Gm47557",0.000710026493693476,0.000643477302927803,0.00106920508501378,0.000805153497551465,0.000847925348963257,0,0.00280296946585212
"1700019J19Rik",0.00218061568285064,0.00194584832664682,0.00171478272522537,0.00221494085824826,0.0011740384100779,0.00152984216155238,0.00324259841773283
"Gm47565",0.000253888739352843,0.00041269618707992,9.99450550271558e-05,0.000149388061018852,0,0,0
"Gm34069",0.000368073416427773,0.000642455996226351,0.000204702816285683,0.000328973037771814,0.000462044222775887,0,0
"Sesn3",0.557566695386587,0.701913253213944,0.441723577475067,0.483373981952266,0.466975169373122,0.536282769640974,1.43771913491625
"Gm47326",0.00089829337535627,0.000198523077144965,0.000548347642784647,0.000220197264517963,0,0.000447561902062893,0.00135629541470428
"Endod1",0.20453901582815,0.231855041980025,0.204374374397982,0.211869623715988,0.169519618569252,0.172212386382541,0.185226999998347
"Kdm4d",0.108831294208202,0.141677187640433,0.0890849837368545,0.0691370996173378,0.118319836223536,0.158759101279737,0.40375084126771
"Cwc15",2.03917286263646,2.2999026419867,1.79126359136013,2.10344806347717,2.1635262357189,2.25732984479437,2.34353859385725
"Amotl1",0.0192481625364383,0.0268859380134561,0.016893518824845,0.0184514043031502,0.0163953764358229,0.0230850610364638,0.0121007244576567
"Piwil4",0.00967258850673043,0.0177657982806037,0.0110615638219526,0.0114927376021667,0.0165872177963169,0.0174778554258071,0.00345189399470707
"Gm10706",3.54959847740683e-05,0.000107273765910028,0.000262330993650489,0.000143303818074603,0,0,0
"Fut4",0.0470324865268538,0.0496899527944169,0.047074887821088,0.0506696840582937,0.0418861971296522,0.0523274802670162,0.0267151273480194
"1700012B09Rik",0.00145881617632862,0.00272140872235519,0.000970493428187253,0.000835412658061495,0.00171032355876772,0.000353333805151741,0
"Ankrd49",0.36137887703987,0.301712682680028,0.405055307133711,0.358349458317184,0.371673500177639,0.334011858390791,0.324880035266991
"Mre11a",0.568074401087875,0.417234547840372,0.679508080899718,0.538909549696747,0.688834598030935,0.542858412459034,0.416373324942919
"Gm16302",0.00270421866832141,0.00201462564725389,0.00274432630412087,0.00189410382023936,0.00238301552254501,0.0043849526487055,0.00156939922612924
"Gpr83",0.00435902666071204,0.00429456270040809,0.00204815135111294,0.00304670438977125,0.00307575134623304,0.0017559133768502,0.00698475607774721
"Izumo1r",0.122657003915319,0.152012302640688,0.0938842780916311,0.0894751250693091,0.165291192809399,0.145620432453519,0.221323039139515
"Gm47214",0.00460579627375279,0.00727229441429732,0.00482568747815392,0.00246805180913421,0.00521900417872816,0.00552341218046793,0.0169979550152834
"Panx1",0.282267973749997,0.246809660718204,0.297991164096368,0.308642203760405,0.239256365173287,0.234337591963163,0.398642079651369
"Hephl1",0.000150477353632882,0.000286057791971194,0,0,0.000182674676951251,0,0
"Vstm5",0.000101912143498933,0.000532864813710736,0.000323709676961332,9.43032509452038e-05,0.000297923621321202,0.000415866608622778,0
"Med17",0.381556145338662,0.404796640533753,0.411853248166735,0.423864183286443,0.36648846822927,0.378492581120476,0.360059696874067
"4931406C07Rik",0.0707363891345164,0.104350962873212,0.0624280127329626,0.069206476033903,0.0687101563140356,0.0982847415162131,0.158140462387596
"Taf1d",2.47101652735815,2.11346829283134,2.49403066631086,2.78330679748813,2.44394111688999,2.36295737459876,1.97399691839832
"Cep295",0.879591997442792,0.365657925363062,0.814522137677707,0.567021320186891,0.913292671718716,0.461867287923198,0.503538596271703
"Gm16568",0.00103561891250294,0.000398250920167683,0.000673919768474029,0.000541428551634004,0.000494903708373705,0.00128596028650657,0
"Smco4",0.41283170150032,0.358065385781051,0.522263690221181,0.471927437993279,0.421162022445215,0.430908335329602,0.259469312215671
"Deup1",0.000144107669229568,0.000258616525482053,0.000238526805838022,0.00059092770246324,0.000555475115861608,0.000338197709907735,0
"4930540M03Rik",0.000216013083299144,0.000257759104405647,0.000239250772751448,7.14569122607871e-05,0,0,0
"Slc36a4",0.065711480616855,0.070907557617069,0.118015454351642,0.0807541006225979,0.0801383706753439,0.062905031439961,0.0691515577533509
