"","g0","g1","g2","g3","g4","g5","g6","g7","g8","g9","g10","g11"
"Trit1",0.173270273219791,0.236798448339593,0.135827149618467,0.186968253837369,0.233719348245521,0.213488211940974,0.222253855596619,0.184086452037999,0.188235244917567,0.318395378003567,0.209828884829347,0.487499517020391
"Bmp8b",0.00150684430844358,0.00269263465361355,0.00103603029276731,0.00151989687461214,0.00153779529824563,0.00278549255181756,0.002745491640733,0.00189155669991062,0.000263265695110945,0.0124343442501193,0.000733325677413261,0.0180544522279194
"Ppie",0.511336806765974,0.669762590836414,0.529234028806449,0.696120219418957,0.521291407527919,0.614731430181948,0.779259619321766,0.5505990038441,0.529525686302983,0.613792214934685,0.624886115916029,0.421429326301577
"Hpcal4",2.41962302074928e-05,9.30794242407488e-05,0,0.000166577333491062,5.14426208492621e-05,0,0.000453859024831746,0,0.00117528030451858,0,0.000511047100758251,0
"Pabpc4",0.874653261182713,1.22769353958073,0.648519661268976,1.15852220370417,0.740109075275294,1.19897339411444,1.37041528786376,1.1742161504514,0.816262333937641,1.38511733798083,0.864858319385744,0.789697737098901
"Gm57113",0.000483160472842172,0.000735636279859802,0.000137913082551865,0.000677794411479667,0.000665633533889714,0.000845252189015192,0.000779194139477924,0.000215898892794462,0.000347684352674318,0,0.000974054499907757,0
"Bmp8a",8.94403029356485e-05,0.000148310591200622,0.000403729709385694,0.000356421990549569,0.00125288085569523,0.000499025685528389,0.000421656763530339,0.000345311773761549,0,0.0152560025913101,0,0
"Macf1",2.89410864508555,2.90177728283205,3.34690283756555,2.755587565171,4.36009773809692,2.44524064231503,2.69692218396327,3.04467875999927,3.83165893773068,1.98009049055555,2.64822099444946,7.21194977734473
"Gm12925",0.000104783370137112,4.72417337406377e-05,7.06363190139721e-05,0.000276932089563986,0.000220025889429601,0.000633512800315098,0.000229503744679191,6.97341812507687e-05,0.000673006726325244,0.0148338240856802,0,0
"Ndufs5",2.12037763887479,2.15359279206256,1.93886026597186,2.12174169218306,1.91793238937523,2.25901499202503,1.97430858513616,2.1081119161641,1.78416004229819,0.955929601958066,1.71567462768085,0.855776760543085
"Akirin1",0.640426433881361,0.64449137943062,0.597236862788646,0.580119675278833,0.833591377057903,0.904228191924798,0.626995989170173,0.691618027351153,0.672505475716852,0.753000415284391,0.723185562617078,0.835501405178739
"Rhbdl2",8.27833833339275e-05,0,0.000350376472260501,0.000117337928730436,0,0.000210026902209503,6.50489512873122e-05,5.16099272975083e-05,0.00252020517219416,0.00426570651760996,0,0
"4933427I04Rik",0,7.00153407497294e-05,0.000212655869831783,0.000117882753022553,0.000160852428314839,0.000186662094333219,0,0.000264556076338103,0,0.001378617233129,0.00107069866085577,0
"Gm57115",0.000610515014208172,0.00124337822367957,0.000718843882795729,0.000767246590908216,0.00136414005498306,0.00139811257002682,0.000867524547130224,0.000280440008171687,0.00049479764542308,0.0053695599645609,0.0014653779546782,0
"Mycbp",0.398340582871248,0.427595550440247,0.413157958093615,0.490273552339138,0.289625104728364,0.41606298963099,0.439175076578792,0.370261314429585,0.316897641900603,0.18826085596405,0.318321431115181,0.234263758462499
"Gm12905",0.0208516057948986,0.026503258530517,0.0207320990121365,0.0205725029196789,0.0441866953227893,0.0417915782372313,0.0252852868188156,0.0192960826639991,0.0282756161418795,0.166280540255949,0.0149995061698737,0.0637124048349493
"Rragc",0.302799386802173,0.358013937033989,0.286976459949348,0.304282945295013,0.405264421737393,0.383416987059491,0.314298329147485,0.329663093273598,0.337357966864596,0.515243660100805,0.259618760958371,0.391380679514891
"1700057H15Rik",9.53633076343232e-05,0.000366097644286099,0.000648643004911625,0.000205504886122928,0.000408839242210542,0.000345489012721154,0.000405639568341832,0.000379043197262027,0.000482663685735744,0.00553668951317858,0.00063388757927715,0
"Gm2164",7.94828809154686e-05,0.000170309847670887,3.77734523145709e-05,0,0,0.000142965726389427,0.000179506722706272,0.000122521498824655,0,0.023686219487368,0.000673059384702572,0
"Pou3f1",0.000122432435139798,0.000187280322179066,0.000110592948191025,0.000168345581388228,0.000130279276852831,0.000386271480607013,0.000320339392883822,0.000272350041216279,0,0.140025763120599,0.000677707883504726,0
"Utp11",1.05141010956244,1.12259006296559,0.882718131636682,1.19285526464422,0.844287678133508,1.26429466194455,1.25889038174523,1.17093026893926,1.0013206341179,0.878660064407544,1.18998471208058,0.706690359238821
"Fhl3",0.0367723232975315,0.0372701576840795,0.0394521578289068,0.0382891343119471,0.0469094451052124,0.0358728324814857,0.0611517999874784,0.0324704831066419,0.0585671007139767,0.120919150647912,0.0484767532870083,0.133698558581118
"Sf3a3",1.32376037813179,1.56553944888516,1.46369724413046,1.83123202467362,0.971741010404121,1.41151655735245,1.33879750851241,1.22050261729712,1.13363900593191,1.432271743895,1.32914228461296,1.49056160657871
"Gm12915",0.00199335039274256,0.00118481648480667,0.00325181826278029,0.0025245503464359,0.00209706799388642,0.00263125229789887,0.00233302587067368,0.000861803419760962,0.00240121588035458,0.00906246033508708,0.00991635696400353,0
"Inpp5b",0.336086234527618,0.293337099606253,0.406304208470585,0.339959477491886,0.36853915951903,0.239736435080112,0.330609740439223,0.275645805002629,0.37193332569173,0.226110853382622,0.353562292110128,0.585559797074108
"Mtf1",0.208910545695359,0.243165534680774,0.208173228567615,0.224551938696424,0.264537711841039,0.282713408873039,0.252952161835738,0.222555377555063,0.224995434768072,0.306548553147915,0.219789713260376,0.356167454659769
"1110065P20Rik",0.242928864953729,0.240036557718745,0.186664509033616,0.246868141024891,0.16111451992855,0.2340927879437,0.308763152767218,0.246096690642756,0.214597010081193,0.205916642857892,0.234937789381732,0.0667671003778463
"Yrdc",0.516820115909544,0.488382657461252,0.25555589414004,0.459310956557658,0.292877584058332,0.524044719148121,0.593873285180762,0.571088336971752,0.408031381130263,0.658261936877344,0.39661926342025,0.287820479262536
"Maneal",0.00232691120114997,0.00406529098911677,0.00359089657691723,0.00316130446448255,0.0047626931044873,0.00223001211192657,0.00197399607118078,0.00249970738297645,0.00614338340059035,0.0157055855417187,0.00782886096263655,0.0224390380294641
"Epha10",0.00115954036967279,0.000456753189712274,0.000920130465294271,0.00114572114468218,0.000881223844501758,0.000563409083732763,0.000549474866946211,0.000431740995622436,0.00030069689512414,0.0749613816528304,0.00417083713511936,0.0223302874639192
"Cdca8",3.22897427577319,0.435201057582421,2.86279963980391,1.4853280357976,0.17500013247991,1.80839171319301,1.73832262735182,2.66380633199998,1.70463359206917,1.72764666303888,2.34288246953958,1.17468657691412
"9930104L06Rik",0.0528736942478262,0.0506451149987813,0.0605449688449448,0.0661010818614901,0.0444620205177361,0.041985280899769,0.0657754747482376,0.0437287849660876,0.0519089464343608,0.0933974129362469,0.0666796786744844,0.0399595732446888
"Gm12930",9.67253995133067e-05,0.000159428550550004,0.00011795710344955,0.000193473929297475,5.45031743520793e-05,0.000211680304159198,7.29487823681042e-05,0,0,0.0017631895393491,0.00230787929395573,0
"Gnl2",0.590890221643978,0.89236943999575,0.422524222719713,0.777590988261438,0.675452317059507,0.84561512672988,0.974434405433072,0.700117219451861,0.580884057880975,0.894496824857326,0.721647266008182,0.944327562376408
"Dnali1",0.000241760778983668,0.000230947074180691,0.000147762119579272,0.000354867397183373,0.000186022625088501,0.000787821637185228,0.000523795457585157,6.67744727173794e-05,0,0.0113876324458358,0.0014653779546782,0
"Snip1",0.264906856138655,0.27539896577306,0.316691536911226,0.301070378942162,0.242127407744082,0.291636120294336,0.274067575838625,0.242422243648003,0.282659012324248,0.434787091416422,0.302577563852076,0.30028403964446
"Gm12932",0.0067924322822465,0.0219618036584728,0.0185727759697887,0.0188959135810375,0.00840647494192463,0.01670646980666,0.0140899232420702,0.00671334139423881,0.0103429066143043,0.00965143766091779,0.0104899745615193,0.0404326516392528
"Meaf6",0.56818821920886,0.676933390878511,0.908804596952075,0.899032151478693,0.341715655080418,0.284780837565061,0.610519739175942,0.449014543136475,0.699210948014816,0.355876187904969,0.674122062550973,0.673193232306286
"Zc3h12a",0.0948320607555726,0.0601639482557397,0.0866033068394598,0.056142984271645,0.1233672725335,0.0783302939461535,0.081700880851891,0.0786538240227532,0.0896291218002197,0.626622953285995,0.128402322626776,0.118038344218735
"Gm32611",0.000438242116458142,0.000297567235682636,0.000358266218742758,0.000490473885060438,0.000462194505208409,0.000589001582355252,0.000245475365208609,9.48057395318868e-05,0.000199578330902469,0,0,0
"Grik3",0.000159156742098237,0.000106545307681557,0.000234222705741312,0.000164982142180905,0.00027684929920789,0,0.000415525443884289,0.00016460843601015,0.000291666958333625,0.0111343306871341,0,0
"Csf3r",4.86409669022242e-05,9.07123541576837e-05,7.98050757684293e-05,3.48662766022891e-05,0.000233420779700069,6.54154158557744e-05,9.00193073410385e-05,0.000136373673466003,0,0.0052619670285146,0.000915074665517333,0
"Mrps15",1.3695611216334,1.55290070548247,1.29715056983823,1.53582532981886,1.27272632109324,1.558436681296,1.33092790722083,1.40905651376716,1.17672488621109,1.04404896418423,1.15617937896992,0.91449910504143
"Oscp1",0.0134627329166082,0.00617527283109171,0.0184506237489268,0.0110297300501843,0.00580313427608376,0.0136084257702295,0.0111060175208337,0.00911920817796056,0.0115978861289018,0.0204384940262053,0.0181466531916192,0.0369419565138279
"Lsm10",0.252456187592383,0.289608125622214,0.241999234616175,0.292588181943561,0.268704257776968,0.267292338274043,0.235040965474493,0.28119195641464,0.270098304468379,0.177079121940414,0.29046974068077,0.106200471351779
"Stk40",0.246257798961952,0.178102854915463,0.166226051123476,0.166575812690211,0.209434179977403,0.189101579890657,0.240256815458977,0.212250080651189,0.20761681488934,0.20600447129213,0.194599439952313,0.378529049310714
"Gm12946",2.46530373434447e-05,2.69697878072114e-05,7.15042873168926e-05,2.65646041822973e-05,4.26039834145078e-05,0.000154740653992068,0.000280662111286754,4.83553026947172e-05,0.000578699684955891,0.00329543582138738,0,0
"Eva1b",0.145043706039303,0.130985587708354,0.12695524466911,0.106829667504245,0.241936900619933,0.147362354617432,0.11087774884215,0.156954304085983,0.298393851300011,0.0771268410380723,0.116438008038056,0.0550888914562372
"Sh3d21",0.00519419912464055,0.00767382863645243,0.0108932032022427,0.00740964157920458,0.010935571796351,0.00919270999236108,0.0116805108264272,0.00626221292559061,0.0127519504109577,0.0264123774786883,0.00423120605647257,0.00394884292488782
"Thrap3",2.83591441663907,2.8200263836832,3.5088359237143,3.12135471662191,2.60139287532019,2.97407381383137,2.89210620279103,2.77394520996162,2.70693827186105,2.99760437738803,3.0949618000001,3.90044378290888
"Map7d1",0.2030957555701,0.186331886359554,0.21627519180651,0.20131782892729,0.168919896317259,0.188429639787852,0.206562737720796,0.186201172915234,0.169365104459409,0.349783486870145,0.205828282427574,0.364818813952566
"Gm57069",0.000362557185226595,0.000121815995707113,0.000761477465507204,0.000212206187537025,0.000249274758336154,0.00095117802720699,0.0010421171628888,0.00104623222519151,0.001262185371194,0.01449996921698,0.000511047100758251,0.00294589163007378
"Trappc3",0.414412827456384,0.41551740986716,0.398233635598031,0.397686874133001,0.448824558151315,0.464781223767535,0.383977867180275,0.393891861757292,0.416314362220502,0.318174601049482,0.423347645436969,0.174367979976008
"Col8a2",0.000752790046036517,0.000575222915492172,0.000733559895648569,0.000502691492696586,0.000973272163237629,0.000887169059741982,0.000456055278708887,0.000452391309603362,0.000751867332748283,0.00192781861540211,0.00800548998146458,0
"Adprs",0.249769083785201,0.271859144624724,0.300155791471845,0.301438086379341,0.26654943521379,0.289806125080947,0.31324145173291,0.292183591855932,0.273471450127305,0.544054792426817,0.270927366935243,0.23346443378134
"Tekt2",8.0109624155822e-05,3.1915651987237e-05,0.000184000647678856,0.000256034547521176,0.000226109742911459,0.000100248832639937,0.000168915010095297,7.61910903632274e-05,0.0004636825158308,0.00193403022889248,0,0
"Ago3",0.3269086920741,0.336445121034991,0.369710175336812,0.332703771652623,0.435968787744937,0.313772664875438,0.390428711798115,0.304825540625493,0.4387059441129,0.664474173194165,0.385664648152207,0.687223659106087
"Ago1",0.175412625299077,0.179904453693662,0.156989048455403,0.166906248322499,0.197503489023298,0.155537156251151,0.197820769198367,0.17748753798833,0.210707656746693,0.107645041395187,0.145407368322866,0.180549021471019
"Ago4",0.00155968582926912,0.00185692701225912,0.00522314270559493,0.00149446550834283,0.0122981633872167,0.00413824092374741,0.00570353918781335,0.00168194054940107,0.0235155681110297,0.00074943024565574,0.00338266144209419,0.00801286748489849
"Clspn",1.15666358475573,1.61503460518227,3.29200219876665,2.76825352686874,0.221354164827838,0.610119361436673,1.22596240057484,0.715932621794835,1.44358614344236,1.96005613097522,2.32431965931819,1.98103067613381
"5730409E04Rik",0.00268517841700169,0.00424321877459651,0.00155945212219611,0.00400929155726724,0.00584990892342714,0.00386086912492399,0.0042735752486341,0.00456321211735393,0.00705926174939271,0.00343468171845198,0.00516792263817478,0.00859735820377115
"Psmb2",5.10162748645046,5.30839192100058,4.51120397129949,5.31465550630982,4.30648700525725,5.50107215444412,5.08883495633216,5.28398792541329,3.77448814922298,2.32924987946046,4.57481300598761,2.01601285625821
"Ncdn",0.0919166818899898,0.0824534218952143,0.0636609293168643,0.0808802112491522,0.0776311902614044,0.0856871830252654,0.0824392587910786,0.0862752611693015,0.0787750317004751,0.0624946769964684,0.083332787093997,0.137131760383044
"AU040320",0.292332427411829,0.218362935806114,0.319235388341683,0.231361353961852,0.361085123867355,0.245146809350053,0.228500448430623,0.243014462754805,0.344921870589833,0.281269572085981,0.312719824633644,0.603270565263945
"Zmym4",0.742280392738644,0.831331999270601,0.83611445249841,0.827605313506543,0.889770255395549,0.637063883911365,0.941239473516893,0.748019866014081,0.913242920873698,0.61272400825935,0.934468595033227,1.75959162618621
"Sfpq",4.21760659477493,3.87991826365326,3.34633292888692,3.58450411877378,3.11765439238846,4.96685133881812,4.38444957835964,4.46741610323006,3.38364776644621,4.4944638966182,4.09499198883418,4.30115904899586
"Gm12940",0.0614060114315888,0.0557139764739449,0.0700877015184431,0.0514741147519886,0.0626773241470262,0.0921895485884774,0.0666523630597999,0.0593284048700661,0.0597300461080973,0.265383524923255,0.0761931700887053,0.169985582263026
"Zmym1",0.213215388530263,0.208426397130875,0.229546848901418,0.232714099776954,0.116960938606147,0.159370390871054,0.307530366402292,0.192029107916411,0.190672873772007,0.230842569169397,0.237203649089171,0.234671132668259
"Zmym6",0.0531171759395779,0.0723540854925695,0.0733230850162949,0.0699848310415818,0.103607851959531,0.0480884537197593,0.0612511898223878,0.0471160646713036,0.0785390711171894,0.123650956460196,0.0959157370235122,0.121070491248163
"Tmem35b",0.0211066646130498,0.0249013696764618,0.0300393245459479,0.0240354790959679,0.0331891370556514,0.0224600587048831,0.0209751452077811,0.0160647669860493,0.0375656617183452,0.0433555019442906,0.0223714284141199,0.00403340628420833
"Dlgap3",0.00136239654552928,0.00114179114090812,0.00117034709433464,0.0013272265145524,0.00138250415498622,0.000481085246350443,0.0015219153979645,0.000609037061539484,0.00166514685867218,0.0103656318420497,0.00135433237537161,0
"Smim12",0.406968924957665,0.416263461990335,0.378973203348233,0.448685148301034,0.338163474298093,0.416964823307406,0.322896606562911,0.40854674586512,0.332901577345732,0.179674938981245,0.408585647206701,0.0900751672796168
"Csmd2",0.000403903625199695,0.000455585423336492,0.000464367110466357,0.000640999813885693,0.00097141881523169,0.000198550542120575,0.000399170590325702,0.000825159247642465,0.000497304609019116,0.052755240074379,0.000934779849062967,0
"Zscan20",0.0261026586039043,0.0162464612373205,0.0241597493383656,0.0193380436726009,0.0250478555506901,0.0199594313744061,0.0215316912443902,0.0251408717122209,0.0279982275551175,0.0290694436377791,0.0250900610383723,0.0341335193436561
"Tlr12",0.00136620219935511,0.00122989048268404,0.00179053183707201,0.000961945888019129,0.00398912707680305,0.00168453403694154,0.000749294038185811,0.00162652033463784,0.00318979760667613,0.00383514299443453,0.00251633885967503,0
"Phc2",0.604343675649021,0.572413944400576,0.55767401893622,0.520724650251745,0.642843358965565,0.707555744027021,0.52037729242252,0.655565303931413,0.484256453422303,0.446248848768486,0.760418175707615,0.845122964564826
"A3galt2",0.00544336305537793,0.00511726466315438,0.00887584607392993,0.00656778185326448,0.00784669611014224,0.0289193979066532,0.00917767179549021,0.00620917441528988,0.00212388841019117,0.0451357006974972,0.0285422425198786,0.0231420026042032
"Zfp362",0.162461897131865,0.171708355176372,0.193522499271902,0.15816002373994,0.211582549872265,0.146688810766907,0.177768844781302,0.181542988257649,0.231296701112326,0.166202158543822,0.127945375649573,0.219093657185438
"Gm12968",0,0,7.65381347712888e-05,6.75077432966223e-05,5.65285488052002e-05,0,7.09566488934453e-05,0,0,0,0,0
"Trim62",0.0122338301455238,0.0176608215483958,0.0202717799776631,0.0185143034825473,0.0186939863407461,0.0149905883484557,0.0102934654368733,0.0115690636678967,0.0304027044867231,0.0130279592377931,0.00895105691158128,0.0187293499393883
"Azin2",0.0183339890084847,0.0147327676395582,0.0517326595014495,0.01405833290209,0.0490162813486072,0.0214563055075849,0.0190049596401697,0.0274267942240452,0.0697761610238972,0.0341073478172682,0.0142447901747179,0.0142935961830381
"Gm57066",0,0.000172836917732106,2.90589652783606e-05,3.78659272329568e-05,7.41973626102276e-05,6.54469857327207e-05,0,0,0,0.0105636220547301,0,0
"Ak2",1.81885978502198,2.10060228492138,1.7664467867857,2.31852981899179,1.30664021831328,1.84497647064123,2.48442870731496,1.75514104431964,1.80861434553982,1.78520253049708,2.13753519425863,1.69899899147286
"Gm57070",0.0185270781707311,0.0214416515331452,0.020083332837935,0.016691902633948,0.0450967588933206,0.0338276741248795,0.0362578343077393,0.0230597223896062,0.0397818427497705,0.201008532197521,0.101039301706082,0.0200292255843068
"1700086P04Rik",0.00180909955356906,0.00410952586174122,0.00357207348950655,0.00222306078828997,0.00569916842644744,0.00866610629790971,0.00389747087876946,0.00209912982683813,0.00758968971106991,0.0238042576829839,0.00862812668719505,0.0110463549238022
"Rnf19b",0.654360557945197,0.684825722805667,0.732286194274366,0.55022782958065,0.999561711580089,0.77335335452117,0.673968931160656,0.661485773014399,1.19529348441632,1.68587415688193,1.04076107608632,1.19463806501811
"Fndc5",0.000517481393361784,0.000868857656033471,0.000966753099071451,0.000950650233926451,0.00118899314265841,0.00136058572010591,0.00106453682516117,0.00133121287553775,0.000957987826458239,0,0,0
"S100pbp",0.285397050574311,0.406379617221855,0.478845091281986,0.407221035316621,0.399326134597514,0.324454251320135,0.510784208066801,0.339856303075312,0.431744868783351,0.250025754757336,0.399356444900486,0.746374487114839
"Yars",0.292872877335549,0.469768590003214,0.246789987543657,0.451229477705807,0.275439823580034,0.36868943237079,0.417705145440904,0.311194511018325,0.320065932235025,0.492494006504945,0.608521376987041,0.792184573369336
"C77080",0.00633444149839807,0.00369461934064998,0.00630615747658827,0.00491844817787443,0.00414512853941096,0.00306502542158073,0.0109339420716408,0.00487063559310814,0.00469894799214352,0.641574203111319,0.105417761455683,0
"Gm12976",0.000487739087715563,0.000305628973743354,0.000262090568639524,0.000387376166543192,0.000443026816236684,0.000377881585573884,0.000798224254468817,0.000706164146711707,0.000893607172429971,0.0013928992780603,0.0020920147847468,0
"Sync",0.00259135903265476,0.00396099693535361,0.00609804079995744,0.0055069306383649,0.00254590020174639,0.00456170466214872,0.00363510113045073,0.00141278543338103,0.00267502119187604,0.015046115195128,0.00826692639578752,0.0193615696820339
"Rbbp4",2.69417108518812,2.45030450697222,4.07542180750444,3.21663963522564,1.62584851468045,1.96966339546759,2.46426765751154,1.91835335024261,2.42148361855783,2.08517557255967,2.85379405647131,3.10002957352765
"Zbtb8os",0.903485375511509,0.875079575568165,0.98968780314294,0.933843304598047,0.777291480637112,0.86361000142722,0.831832253092392,0.812032093832502,0.816582121698335,0.349077712171199,0.57245902720283,0.523356346511364
"Zbtb8a",0.059260741148302,0.111180065628741,0.125300680565042,0.102958266771884,0.060061355738574,0.0479803601958151,0.0482959211559108,0.0491642768574178,0.0812359881481683,0.0404425513165235,0.106268912996412,0.158332787466517
"C330020E22Rik",0.000176320486516416,8.07268580070966e-05,0.000396480044396205,0.000347007289125142,0.000112635000811526,8.04776865755453e-05,0.000318831796304265,0.000233174234073879,0,0.0160790422172245,0.00144422402053318,0
"Zbtb8b",0.000160143120626334,0.000331213119117415,6.5818313185566e-05,6.62879806670001e-05,0.000366475181932625,0.000682759511625602,0.000354855423693341,0.000375325508321674,0.000287429665960739,0.00392222233117284,0,0
"Gm57094",0.00116674280284188,0.00168033829589754,0.00105099607981324,0.000697142244862842,0.00336541504107172,0.00303826798357648,0.00110449544117403,0.00177494370175104,0.0010329274953111,0.000943508824402158,0.00155363298149298,0.0115563650147228
"Bsdc1",0.10965251719732,0.11412069302806,0.131919578161956,0.112268063394664,0.239963277290883,0.205607852290557,0.152845994338872,0.139744496776439,0.162940526351005,0.293764775032731,0.161523937536976,0.143285575913315
"Fam229a",3.92827243539918e-05,0.000100653147237704,3.74706161985129e-05,6.75923358739658e-05,7.34121552792766e-05,0.000207177684197554,0.000451411303994208,5.78675004370443e-05,0,0.00485230367614205,0,0
"Gm12979",0.000277015848162582,0.000234816616700739,0.000679101719264349,0.000255361726391054,0.000556588266265935,0.000357839511233904,0.000912207235099144,0.000234602134483971,0.000314274472238879,0.0316930257313085,0.0291679395356723,0.0107236765910719
"Marcksl1",0.0807771261223269,0.0879082322332765,0.141730058635395,0.0968549127894108,0.0678915441309862,0.0714543880050717,0.342718636240147,0.0620411215643435,0.0936156185695238,0.552217180750996,0.816319014212321,0.088475191253015
"Hdac1",1.65507372218076,1.72543082942349,2.08437397048282,1.79400574892556,1.65246873518774,1.69054765774899,1.40743874876865,1.51992850863991,1.88598039844969,1.84604387657785,1.53221457431355,1.01471900685572
"Lck",2.46105896229299,2.00364920469881,2.47055617120544,1.97144364348999,2.66671980583736,1.97875492057269,2.2444701329604,2.21991506095426,2.34582299535424,1.95156049209224,2.20796079222155,2.73855498134822
"Fam167b",0.000649341477602469,0.000785849370172843,0.0016143758302802,0.00020835862912944,0.0018688444141361,0.00183062833586027,0.000747210650714623,0.000278864504872048,0.000902974483431237,0.0112016750567659,0.00158994998971302,0
"Eif3i",2.70664801582551,3.17729842640119,2.57823676975456,3.23031093889835,2.58134441632357,3.05886576272255,3.02916922223278,2.82075971523209,2.48056121284773,1.97260715068651,2.49143443808326,1.18356100709125
"Tmem234",1.46161755608332,1.43064459667515,1.58414932989793,1.4744847664532,1.66680813280507,1.45139120931097,1.38309237666105,1.38002993072284,1.48327286239386,0.946548283627285,1.63756918749949,1.15378589007713
"Dcdc2b",0.00120795615155429,0.00108584170540638,0.00296272529314771,0.00137967630438971,0.0027842555391506,0.00227192765493828,0.00179893125162036,0.00179755119489013,0.00224792182007755,0.00329543582138738,0.00585119586800958,0
"Iqcc",0.0807414318187717,0.0807598397878399,0.0971900960741812,0.0822698294862913,0.115862904376385,0.0696648141563215,0.0640138931731885,0.0596500565287978,0.0929495306860594,0.0460117257986686,0.106874251192834,0.0821662488385306
"Ccdc28b",0.0775744545050001,0.053076372881146,0.0831158128709384,0.0509295434158981,0.0852069024353959,0.0607447698437969,0.0445633348679369,0.0673981182324307,0.0590189139889594,0.0407498934175202,0.101291350461867,0.0366494332872327
"Txlna",0.676020936649201,0.77623441269856,0.727730845021972,0.798473217180972,0.616469949487376,0.724801534430296,0.741687097429698,0.650217423482765,0.696490972044706,0.963373052396545,0.831841811590943,0.83232005636148
"Kpna6",0.16674122876349,0.162740812815295,0.151556763788366,0.156410687734111,0.174703596846913,0.204146962059351,0.173702959780821,0.170825304603924,0.158890001055456,0.297147093920188,0.17639507922217,0.319990172513439
"Tmem39b",0.116473248243485,0.158834827577633,0.110503281536285,0.148763374367976,0.10121661008015,0.130626724532317,0.144766897661295,0.132340937600406,0.128563109509048,0.100483074673845,0.106563603498952,0.126105065624805
"Khdrbs1",3.18128692027754,3.14678333003047,2.94360428958676,3.04591454806914,2.87926395115292,3.43481486211404,3.23113214540422,3.20660347516695,3.02427169435306,2.24692799781639,2.71786264362866,3.63953056496356
"Gm57133",0.0195601249124,0.0208400957008821,0.0197696548878219,0.0153827242721198,0.0332850247470636,0.030418013689566,0.0277947114413757,0.0170157842623563,0.0268306042739747,0.312126999688468,0.056946469700032,0.0234737869870744
"Ptp4a2",3.19260459887366,3.0508180662539,3.5641336786469,2.8992305702605,3.5472662677771,3.31088746405913,3.54631648825512,3.19546940309723,3.69700449546454,3.72302293206519,3.86336498101609,3.71085025014445
"E330017L17Rik",0.00104518535205113,0.00109469627300284,0.000468123522053443,0.000632669234233259,0.00126052162034063,0.00159372022025956,0.000515397984863409,0.000898798016952927,0.000438149668757705,0.017775764124228,0.0102784135059295,0
"Spocd1",9.36760188558968e-05,0.000145922959090206,0.000242789208784266,0.000134983238588394,0.000112192426706034,7.01046525758885e-05,0,0.000225242709453302,0,0.0159742133103745,0,0
"1700003M07Rik",0.00139293539100656,0.000294973608855678,0.00892488869198947,0.00030710659177509,0.00548394751543948,0.00149382804098321,0.00244844948369849,0.00276780751412847,0.00394979808408298,0.00172770281195816,0.000819971487951421,0.0127837676831467
"Adgrb2",0.00138336370174658,0.000601947766042566,0.0016858878805576,0.000648238168668458,0.00119174383652565,0.00102069455235389,0.000721175101408882,0.00109890863941186,0.00300833672933934,0.000943244061571199,0.00222973623574817,0.00882115807691697
"Gm12963",0.00028197659037489,4.93698798806138e-05,0.000201721237605539,4.56091713256891e-05,0.000441800562621443,0.000587048112307782,7.09205472853529e-05,0.00023668202101831,0.000542954257097461,0.010972088533442,0,0
"Col16a1",4.92822231314931e-05,0,0.000154210308186879,6.75855682654112e-05,6.39248955096443e-05,0.000151022217492016,8.48583078404834e-05,6.34919119177214e-05,0,0.0145638844792683,0,0
"Pef1",0.235705219705247,0.184869324437112,0.259409330861571,0.19169448038456,0.253863394662303,0.257636278690044,0.224777421314013,0.239206787237113,0.246587962037643,0.309004681523389,0.233598135543126,0.12216216554786
"Tinagl1",0,7.89825783666864e-05,0.00013553262148471,0,0.000267711725213526,0,0,0,0.000182207907968972,0,0,0
"Gm10570",0.000279234924492923,4.80233807015471e-05,0.000222482374742093,0.000446380155023123,0.000311234648461885,0.000145543059677459,0.000434319506529908,0,0.000250665014282893,0,0,0
"Fabp3",0.00093819114473239,0.000951655356954367,0.00122589909099342,0.000646441270923907,0.00125774803481193,0.0011136700518411,0.000575490634044197,0.000385984752536556,0.000287881457325029,0.00130730574743899,0.00234768486201302,0
"Zcchc17",0.954086769672978,0.855631067555747,0.924748718531293,0.903152330129625,0.732927226941958,0.93217903820622,0.851490932041772,0.891570937971849,0.755057814593903,0.687346239238767,0.789120686565845,0.566755860201863
"Snrnp40",1.25243204254701,1.21297631614072,1.28807817599651,1.28650287349738,0.850872934309346,1.24276386866598,1.23470682803759,1.18230350188543,1.10755133860656,1.12457430006289,1.14896405340979,1.09033741465951
"Nkain1",0.0031802704926465,0.00788283026865637,0.001779633946742,0.00796819789587728,0.0028938750337474,0.00574326413113871,0.00807037439040415,0.00437280316662377,0.00436677458005533,0.0564693674111187,0.00276040879067381,0
"Pum1",1.27808202653449,1.32958783227399,1.14992015570942,1.16979029013842,1.41256002003125,1.28557695591797,1.45557543891974,1.57009791478657,1.34154712084717,2.47944409018452,1.1848974564864,2.83668544288542
"Gm12971",0.00923745569044433,0.00786901327263271,0.00834919464534175,0.0082984625341438,0.00840646620841538,0.00692666630023173,0.0104865026479875,0.00987705168194749,0.0110428929988177,0.00833670995510149,0.00391607236653316,0.0199512683905266
"Sdc3",0.0558844877200269,0.0621398322411037,0.0597806550721581,0.0640724439732913,0.0488950273928832,0.0432586698437427,0.0259823653268996,0.0485936591200583,0.0382580409659234,0.0415567294306077,0.0723531133785284,0.0546542145610051
"Gm26716",5.39453200672696e-05,0.00026663780327103,0.000287965206112947,0.000129621499918704,0.000137301671274863,7.91122654469665e-05,0.000138756632063115,0,0,0,0,0
