"","g0","g1","g2","g3","g4","g5","g6","g7","g8","g9","g10","g11","g12","g13"
"Tafa3",0.121629088827443,0.170645631414148,0.134010837747212,0.120348819148272,0.114481580589989,0.417549877324747,0.0972443842214258,0.105763517805692,0.117354267271172,0.0770834502944468,0.182098650604505,0.0510067206723102,0.317124781427859,0.271565242087628
"Ppm1j",0.186705188211352,0.181723078698472,0.162447395372005,0.16116965047918,0.144138612160065,0.242492271259472,0.159485785192534,0.145972214775807,0.184566223410305,0.105567267075864,0.247600623898272,0.197023162024787,0.122016484934968,0.425120937146533
"Rhoc",0.0309257358711497,0.0279042233438559,0.0311959074768584,0.0199418144381677,0.025935710108874,0.0710653423018313,0.0199574391981561,0.0297830723726425,0.0372154632127459,0.060325343270484,0.0539464566105155,0.0506312699854481,0.0168104280432176,0.350424712686491
"Mov10",0.629824042351356,0.73322917806139,0.812308151114552,0.695208720763764,0.721941886724754,1.06709792076923,0.272364592557891,0.580161480721652,0.73345135300709,0.479171401763815,0.566052435466838,0.431035316313665,0.674115567449505,1.63294162966427
"Capza1",4.09469910351027,3.46060034025597,4.08477466614185,3.37181437126721,3.96569459189545,3.80469713721365,3.58650205708515,4.01902955941965,3.35328190210881,3.81648575692108,3.83842122971719,1.99720058262844,4.93773741455403,4.22180150875685
"Gm42658",0.0235524419442514,0.0228701375402763,0.0295267824689235,0.0230610424912172,0.0289564915915953,0.0364550993892727,0.0252093157251033,0.0207002890045715,0.0235890176157943,0.0194629085116165,0.0357814237659192,0.0188824197334225,0.0669250329840667,0.0493109511077925
"Gm42659",0.0584628721145868,0.0513364833799269,0.068345316928052,0.0538771323133958,0.0537106725766309,0.0727381897498138,0.05153791094659,0.0528107744889448,0.0542835850913459,0.0554969473093054,0.0572683407643951,0.0304121611451849,0.0990934143242638,0.104647732852616
"St7l",0.247322241890208,0.197748662710312,0.256492310148352,0.201077394000912,0.271605895248294,0.337594479105714,0.262677384814708,0.214668430016312,0.281461022576464,0.241875069590489,0.235635499855192,0.386538616079421,0.603441818036767,0.520084589839063
"Wnt2b",0.000898438969062037,0.00072996560673739,0.000714969828458779,0.000892962483126597,0.00140175820891023,0.00161710076599304,0.000736949045049968,0.00100282666683362,0.00139745582664676,0.000774860963137051,0,0,0.00624921884764404,0.0207629909533736
"Gm40117",0,0,0.000190597433504128,0,0.000103265636378307,0,0,0,0.000186785155698035,0,0,0,0.00341197945988365,0
"Cttnbp2nl",0.000992293276987557,0.000263123269142076,0.00132260911695805,0.000390833980918196,0.000590327287260711,0.00136607911436046,0.00177664555186992,0.00078680955360437,0.00589298695272572,0.00427956519826765,0.00345431164277256,0.0154619942057899,0,0
"Kcnd3",0.000188298744280881,0.000195998773799385,0.000170139798645528,7.49977504998126e-05,0.000273436771483148,0.000148466030415493,0.000880528383796308,0.000110730844053342,0.000265952177277338,0,0,0.0147584138615655,0.0173882802990784,0
"Ddx20",0.270594855700597,0.199341943993356,0.262368608584891,0.226673415764561,0.177516513396754,0.140444089601158,0.230723670538459,0.245378351322169,0.280599378410947,0.25154204711213,0.166707661365248,0.339895434558855,0.353277228934943,0.0992158810476347
"Inka2",0.114769317803701,0.0901821426959586,0.208994396420061,0.12797410368151,0.107082016527755,0.26070581026514,0.201950792338701,0.147952415067493,0.108348743540873,0.108124059926849,0.0824820617813852,0.317568000573831,0.215230337798358,0.0365521033199512
"Gm43848",0.0236630989965891,0.0241714926378406,0.0252797575210047,0.019296134810198,0.0251985182936601,0.0408192806651006,0.0321837982423524,0.018508130420526,0.0191272613364173,0.0324356097693868,0.0351605073777871,0.00473765354582233,0.0537949675152546,0.043418594989645
"Rap1a",2.94924060328622,2.780380504557,2.79949017105891,2.49373282433356,2.90045790088778,3.47660272250892,3.76473965315158,2.83575988971789,2.60507444722981,3.50049979760927,3.9633549706411,1.92334287860857,3.80144249764852,3.04250237414579
"Gm43328",0.0594390850696892,0.0584308874316045,0.0670210510490711,0.0470108989762517,0.0550962162142363,0.0980030038694866,0.091602880694848,0.0593464515794788,0.049123320017675,0.0774504611836307,0.094421482132871,0.0190746859128409,0.100684178968993,0.0787536888336532
"Gm43329",0.0391399675520346,0.0373599422366605,0.0415672341498353,0.0336914513963491,0.0395619411618005,0.0697284195550308,0.0567456397499923,0.0437185285591527,0.0357896535455275,0.063803220641571,0.0510176385260506,0.0159148163523353,0.107801826184333,0.0312260211146412
"Gm43330",0.0305479220064906,0.0306968222231937,0.0337943074811832,0.0259017518065159,0.0339833547841176,0.0526605335350137,0.051028469642719,0.0274984615203555,0.0333994137398318,0.0435634792721557,0.0406652154258395,0.020175554704379,0.0750306337005711,0.032711606388964
"Gm43331",0.0276208518380362,0.0258372852167034,0.0291316932238166,0.0245402106801548,0.0288782713651895,0.0429901135072141,0.0416265709967592,0.02866546301537,0.0345674028519974,0.0408178519675192,0.0381973271686382,0.0138407853193195,0.0712009296527976,0.0466440055558296
"Gm5547",0.0270179096512072,0.0354736473469826,0.032206263435629,0.02231966239554,0.0395543721312529,0.0791231229800876,0.0250081077005666,0.0284780816139643,0.0344592179728383,0.0725150605709299,0.100526701211202,0.0355685332879349,0.0270763004209524,0.0350220091121075
"Gm56794",0.000186159981966553,0.000294468814588582,0.000423830150093969,0.000332680056939158,0.00104683775666165,0.00135355248211787,0.000616386889217793,0.000463453029200119,0.0002094817954559,0.00107862959033784,0.00128544355878045,0.0068686088548579,0,0
"Adora3",0.000986933570484641,0.00112171517632767,0.00102494305921815,0.000584102420104607,0.00277594681399427,0.00141027858122663,0.000818712653251903,0.000779524624197225,0.00221727299980033,0.00397959574552246,0.00665697714980008,0.00627870332611689,0,0
"Tmigd3",0.00221862692827769,0.00282572500138237,0.00160511853232133,0.00148732567494595,0.00498825581604966,0.00582864772340697,0.00131472178081944,0.00201675216861281,0.00553334338001,0.003203484282463,0.00349933985032713,0.0290769479029419,0,0.00609881048800242
"I830077J02Rik",0.000990024028686883,0.00175448620994508,0.00163528975304349,0.00161624407975472,0.00209931979058574,0.00160184315473963,0.00180915313808046,0.00102785758578106,0.00555734413187298,0.00183394534276667,0.00341054103903051,0.0126861904505408,0.00701902154839615,0.00267614378385322
"Atp5pb",4.84644528444681,5.08324842005792,4.86625808974773,5.22528139807458,5.45169469601087,3.63718178456586,4.72965120801865,4.77419298016957,4.43658902580179,4.55063199961889,4.72192981327999,2.31729004441167,4.67372539499848,3.06553335205889
"Wdr77",0.207281937989956,0.330815281009029,0.0965691508438084,0.302523152151225,0.359198284445967,0.157612113562837,0.323778955191721,0.314461675268124,0.216741342886575,0.227421704269392,0.231647304446782,0.301207424509387,0.296660819030349,0.232098854401004
"Ovgp1",0.00343300440922781,0.0115664022809206,0.00348044081425252,0.00676349356365182,0.0489749334570721,0.0201192463230597,0.0141656760267886,0.00686028868067344,0.0115235899483041,0.00878708911686845,0.00585014133741135,0.0806077612803665,0.036904286757599,0.00922318995087297
"Pifo",0.00345783356876551,0.00435930238330793,0.00447745202115662,0.00388411392436504,0.00507150318075742,0.0179220705879543,0.00206457398980421,0.00357863432636159,0.0124677155443088,0.00758631026662928,0.00658418911998046,0.0476584579166191,0.0107095046854083,0.0192264382342692
"Gm42722",0.0248203777977903,0.0411378283344159,0.034324915616356,0.0249903782684753,0.0373467015143869,0.168557488629737,0.0183541882974208,0.0266103071908019,0.0607097598974703,0.0649632404776358,0.0330046268988393,0.104418008039691,0.039461850097073,0.140631291729436
"Gm42721",9.42959885620479e-05,0.000245965134866827,0.00020391739646714,7.87943042792679e-05,0,0.000383211099153548,6.29254183023814e-05,0.000159461695586507,0.000341099602789513,0,0,0,0,0
"Chil5",0.00113256387509795,0.00195983377851276,0.00177949332500732,0.00121062881923055,0.00241330621966259,0.00912597830295141,0.000943023848070982,0.00174644934745213,0.00411371976551018,0.00187634732102154,0.00222784902756069,0.00139197636980915,0.0376984655141776,0.0127353154703137
"Chia1",0.000130328105777086,0,0.000298274367138862,0.000177688340222683,0.000140472480069683,0.000134241175978476,6.02276992488883e-05,6.60215507281801e-05,0.000256341044328288,0.000404298321866826,0.000603778323995902,0.00194928354083457,0,0
"Chil6",0.0011503528333797,0.00104419666643696,0.00286796361011846,0.00104227913638553,0.00381652041207784,0.00332960096415402,0.000881783584224894,0.00079280477370012,0.0208797090670223,0.00333110720405089,0.000943276181172792,0.0228372758627824,0,0
"2010016I18Rik",0.073817741113679,0.113057553250489,0.0951649771293856,0.0633107437423564,0.0983441295153767,0.374011256407949,0.0760365825458683,0.063931417126814,0.192657275638506,0.158399453397435,0.113319812120737,0.112039287205137,0.337130578289784,0.376732879491952
"Dennd2d",0.666312512493523,0.782885449274034,0.429500822158708,0.616993425066572,0.63175960751042,0.844657812882773,0.683727220101315,0.658662365565801,1.16361487419061,0.647496668734205,0.654487130801987,0.493537600034023,1.21402944462044,0.870406780110461
"Cept1",0.668085663270346,0.58609080638369,0.746982366217016,0.579676217579904,0.677920084707057,0.86647202760917,0.653775038207946,0.632555677930057,0.817284025533327,0.862869537429061,0.668717029402124,0.592876052167735,1.09572826443269,0.958913063565641
"Dram2",0.214752143713635,0.190212629639242,0.269253882708678,0.175960073953234,0.212125533869564,0.366650117019191,0.182526322095912,0.180665083970078,0.261483590706977,0.344929631011734,0.205403019205095,0.155096146571048,0.364910800468284,0.495187948475236
"Gm56790",0.00347991405671357,0.00120242707848398,0.00338947862277172,0.00216032009988318,0.00224686580454131,0.00445470129268154,0.00364441238147489,0.00251503689506238,0.00532252949238609,0.00937054145246975,0.00302589859192507,0.0204433243946991,0.0263763881605468,0
"Lrif1",0.446778951203358,0.363976725485466,0.631207696891908,0.38038295554569,0.52964104955116,0.628147825346325,0.480984844669435,0.393305168241041,0.597540239020019,0.456984682007809,0.390043097731227,0.977810754568246,0.563278382027597,0.73536876728967
"Cd53",2.59409129000602,3.26966908855472,2.62472605677483,2.83477735266296,3.5812160656238,4.59199363239406,4.22702533487116,2.77787446334617,4.08888263704892,4.38763313041597,7.10888684777732,1.66604423339636,3.94687936295107,5.24985671714757
"Or11i1",0.000124784459548931,6.40017859058339e-05,0.000127976089827316,7.005408073716e-05,0.000399770573313553,0.000243723075404357,0.00130167031931004,0.000193527154390252,0.000225833526138706,0.000909724046255716,0.00188458072345384,0,0.0024768415316788,0
"Gm35507",0.00142981761923401,0.00151749072594017,0.00149245576664556,0.00203629163287798,0.00292585791478768,0.000967302807764044,0.00879709032657212,0.00114802304779452,0.0117648721505218,0.00553932803928829,0.012368602386932,0.0211829148273083,0.0198147322534304,0
"Gm27008",0.0242704571804435,0.0257966238982317,0.0362285245868924,0.0295918622453197,0.0426550106254357,0.0508868279545624,0.0317483151860698,0.0236443779659823,0.0541678299170404,0.0439386927369695,0.0239416187962536,0.0781916223191298,0.230630744198475,0.0657842153240757
"Kcna3",0.0254962673568454,0.0246404449657659,0.0293957242862437,0.0231504305130029,0.0255643918148815,0.0256486237237008,0.0161812282065828,0.0227904901901992,0.0281391544001348,0.0368236093520597,0.0240251677652617,0.0566643919670397,0.077849331259254,0.0458514126758364
"Gm56792",0.00173313250154539,0.0014905597765663,0.00165052735246847,0.00177626588519382,0.00243868698941049,0.00286792119489177,0.00103303080074389,0.0019554537512714,0.00179588605313156,0.00377729236308356,0.00121172858528896,0.0199960957343233,0.00368344475753725,0.00861078002801958
"AI504432",0.446310949968686,0.442888896365302,0.505863205929116,0.428401446380535,0.492209135778738,0.446780980911157,0.343270585868997,0.437436022223043,0.501644565634724,0.7116369222019,0.445167654195798,0.346790084959057,0.686201685319401,0.794971661628284
"A930002I21Rik",0.000113313570194048,0.000347909528928945,0.000686124374616028,0.000345126433736701,0.000727986582012794,0.00208862669796615,0.000694363888835235,9.22188858044131e-05,0.00148182703285669,0.00143750362482506,0.000714176366147256,0.00583161786574449,0.00568488672863193,0
"Kcna2",4.88440372022497e-05,0.00030431530745571,0.000430479188452224,0.000119499003509625,0.000295214965508348,0.00167207464423418,7.88844290262198e-05,0.000203657509310525,0.00196239380505029,0,0,0.00585465772529008,0.00223451203843361,0
"Cym",0.00650674355322844,0.00633399569104651,0.00463336606619122,0.005020893651836,0.00824905685207897,0.00715028047118064,0.00170457451640883,0.00694349016230848,0.011030199073428,0.00118170864220722,0.00401024425641702,0.00366356709677982,0,0.0196398998706085
"A630076J17Rik",0.000707468354700788,0.000494578494082637,0.000738765188862456,0.000586573411384362,0.00106839693348228,0.00153208463851731,0,0.000938750313025403,0.000612401600333425,0.000775028988100503,0.00125671424957752,0,0,0
"Prok1",0.0737577514847418,0.084128511197719,0.0515480248719491,0.0669347864879486,0.0913684065280259,0.0955981688233603,0.0183617911384613,0.0711989952102616,0.072713131334523,0.046235428783752,0.0614329378903873,0.0115716411995742,0.0871654058111477,0.161441254047861
"Lamtor5",0.808701104297173,0.836197264561872,0.904445219534036,0.868587742115917,0.827695926763043,0.799719154880528,0.763505359548171,0.751937860713304,0.785533042533169,0.895311418373745,0.839462452458473,0.775578620472453,0.31232880082706,0.858473580323108
"Slc16a4",0.0124681810033194,0.00708834776735552,0.0184732202356939,0.0114209321091483,0.0183074941805662,0.00810499463203936,0.00875229686358361,0.00868373847981397,0.0147179519693323,0.0170530120099303,0.0045064559206273,0.0687553365603014,0.0134293608719837,0.0164473817491618
"Rbm15",0.513608243039599,0.37270776154291,0.630028632873139,0.446687130475882,0.347687153382717,0.229226878306759,0.444584768959937,0.364139827822236,0.59000307424653,0.425189218715461,0.324436466945433,1.09774690109668,1.26772270054811,0.251621032210873
"Slc6a17",5.9289724558552e-05,0.000312997142028742,0.000389465551882741,0.000561464096078092,0,0,0.000595784460227976,0,0.000504104545233427,0.000216765610413368,0.000563558575428894,0,0,0.00292012409359348
"Strip1",0.118545880125162,0.0873096025526046,0.11289628532883,0.0810867638266859,0.106241196797153,0.143156855853802,0.103347126820514,0.105362693270821,0.12250538517452,0.123184715352698,0.112268992310291,0.161445982246787,0.166639075314308,0.203812327900293
"Gm10961",0.000667239973303734,0.000600001084521984,0.00061464658042177,0.000355673059697225,0.00133271008939839,0.000373145843687577,0.00191824623127739,0.000495241277911388,0.000772438658787931,0.00021208880302403,0.00204299617465055,0.035256379855386,0.00626154472308319,0
"Ahcyl1",0.470736642769001,0.492229354487355,0.523674292354638,0.489661588444183,0.47368406740674,0.515213463470465,0.669710436151285,0.480513197818015,0.570616929353071,0.526152119067861,0.51013992867794,0.532152505827033,0.98779025834747,0.655016622537143
"Csf1",0.0825054984595856,0.0544063647131003,0.0660927291331905,0.0522729434808446,0.0844836267147355,0.082815829210957,0.135486797730691,0.0856840687462626,0.0929168639487853,0.12543566340272,0.184175294403826,0.130752770428495,0.102313772656697,0.0643122360147287
"Eps8l3",0.000187453856279895,3.01441541682975e-05,0,0,9.23200104431687e-05,0,0,0.00014833631822296,0.000463227599122886,0,0.000331047516441806,0,0,0
"4933431E20Rik",0.000225204424920734,0.000152142348039595,0,0.00031270822863478,5.35143333646713e-05,0,0.000858570300679761,0.000157633112356426,0,0.000657734435709402,0.00113846894817596,0,0,0
"Gstm5",0.00337999016282945,0.00464428690332786,0.0046473190498776,0.00471101079972541,0.00412126637974698,0.00219116020340065,0.00951560084601966,0.00378114379689238,0.00402354308118601,0.00930708913366609,0.0177872970639421,0.002027477532495,0.0228190203701277,0.0082243107521708
"Gstm7",9.67120458593094e-05,0,0.000149807788083929,8.61934037384063e-05,8.86541421768464e-05,0.000233088897017019,0,0,0,0,0.000759944885757105,0,0,0.00257577943085578
"Gstm2",0.000103856180664947,0,0.000113027850923407,7.91232095579603e-05,0,0,0.000130138673318418,0,0,0,0.000342028378778644,0,0,0
"Gstm1",0.00101221449126467,0.00140063110175863,0.00158550237543519,0.00167706421036518,0.00105532781843764,0.00216147700148957,0.00121592286969201,0.00127847705242637,0.0018176277556947,0.00123688458101691,0.000501805496175239,0.018257245304701,0,0.00257577943085578
"Gm12498",0.000139739273976268,6.14106970556273e-05,0.000125959483628024,0.000104397560477625,0.000102231550207961,0,0.000887268443071574,0.000216321087779404,0.000342269007353136,0,0.00033141790355971,0,0,0
"Gstm4",0.027783622941596,0.0267773269103786,0.0297251748426467,0.0258355073640002,0.0284314894237893,0.0275648355692725,0.0227419021883147,0.0314835012398075,0.0392974014083092,0.0339626645272482,0.0249909149001233,0.0349844599347985,0.0763032592463705,0.0122994714811072
"Ampd2",0.0917809095414289,0.130370221820615,0.0615526908179198,0.131975625281503,0.0937365759093292,0.0740881277673383,0.106700669307134,0.11307157200709,0.109340325213993,0.128577243297899,0.111721587707688,0.101875756865657,0.185963266567919,0.0911706393184469
"Gm12500",0.000144636227761734,0.00044010704406559,0.000157263124275214,0.000339690946850829,0.000638898160218612,0.000283903459406983,0.000311133619446421,0.00041863983632776,0.00143708618517841,0,0,0.0118357202035744,0,0
"Gnat2",0.000477328840464043,0.00173145768113161,0.000627353807806216,0.00105529601175601,0.000905221437216662,0.000953293116158922,0.00153481833190679,0.00117580781892865,0.00186927179210094,0.00207714416697829,0,0.00359194411026542,0.00255046737314613,0.00542951737095924
"Gnai3",1.28324637403259,0.954999733346074,1.17714116852756,0.862831012670145,1.39548764724315,1.24720269851143,1.26297978384553,1.22569939748186,1.22966836690443,1.25832881656276,1.12322984313558,1.19092171912009,1.67867622463369,1.24644222761544
"Gm56785",0.00526898936588409,0.00316769572068738,0.00475052994143164,0.0034023098393158,0.00893506978449208,0.0131028606157737,0.00816892042347048,0.00752370151451256,0.0126253051058269,0.00338409804389044,0.00270891316133091,0.087261576933734,0.0230679180652725,0.00297229818095351
"Gm12524",2.66448574600444e-05,0.000129814137692015,0.000117009652546049,3.16263450059911e-05,0,0,8.88508986139988e-05,7.67128465473117e-05,0,0,0,0.00482120559067,0,0
"Amigo1",0.00205962008530914,0.00611873142384146,0.00236981751485204,0.00747570232225614,0.00183111440034124,0.00405758541559839,0.00526073246608679,0.00285489570035211,0.00441292628502491,0.00802214503213922,0.00401406272491457,0,0.037673784700159,0.0176049542319226
"Cyb561d1",0.024923956313954,0.0226093197944744,0.0251830089438884,0.0189319362091787,0.0263919266990765,0.036071319968608,0.0253035982249705,0.0233342785427451,0.0246882279699907,0.026393229948939,0.0252431848747929,0.0213886729509909,0.041742528447339,0.0511612143024015
"Gm56801",0.00802375662025169,0.0112146779006803,0.00928543466629213,0.00854678138675162,0.0141263597008936,0.0165986365718689,0.00925993431128016,0.00541359352940532,0.00709062806940036,0.0114575728885061,0.00942647622637697,0.0319279072407515,0,0.00703368738767032
"Atxn7l2",0.0563152811311343,0.0661798902533143,0.0349668477380034,0.054474028283462,0.0507400398215874,0.0442041216514905,0.0577928637185039,0.0580787368985752,0.0562411721800569,0.0520791921054501,0.0497813506708149,0.0828499938632131,0.0438515630340859,0.0794049743895648
"Sypl2",1.95401976167794e-05,3.9579811224882e-05,0.000101220766808309,0.000143171473010026,0.000112566145449816,0.00103754125134323,0.000332849421381753,0,0,0,0,0.00516666101865963,0,0
"Gm40123",0.000243056372520999,0.000825471419282227,0.000443881243530916,0.000505327010086905,0.000650204619953278,0.000306736191486633,0.000946213024367833,0.00018858711484021,0.00112744497894714,0.00178668535772352,0,0,0,0
"1700010K24Rik",0.0140507444339218,0.0144365905418017,0.0152582874922505,0.0130181378016402,0.0371021936464696,0.0215811442559405,0.0179696333724263,0.0134942931553524,0.0128994842967775,0.0157637650351221,0.013759656760778,0.318028952308377,0.0295252569592721,0.0239608157251002
"Psma5",3.19942665801731,3.45801327765948,2.57168082550848,3.44584139194359,3.72981160699919,2.15613090479696,3.33060650829717,3.44560783428434,2.67623304328119,2.50153544914593,3.54746934332515,1.58568087231511,1.05244545064647,1.55600087700767
"Sort1",0.00119817718646351,0.00131128503559249,0.00199022039189599,0.00212806314253447,0.00262546324581254,0.00331787640869556,0.00360943369288458,0.00160991966264047,0.00119276374097709,0.00498329646077658,0.00105641782581807,0.0045047447743491,0.0279400371515593,0.00442328802982837
"Mybphl",4.05822528434034e-05,0,0.000118148537987299,0.000106605835373166,0,0.000820340458960447,4.52522815374497e-05,0,0,0,0,0,0.0214086919289231,0
"Gm12522",0.00463473333202337,0.000352924767490364,0.00385231471095817,0.000870602991266427,0.00174053521953148,0.00476857172757582,0.00486085308755776,0.0019615477809722,0.00260152579161721,0.00264430573079902,0,0.00874218855517378,0,0
"Psrc1",0.41324024484441,0.226078061515237,0.640168091616527,0.237704022843316,0.320390845306635,0.89368846299652,0.852853162152768,0.43435269855297,0.298659005681037,0.367460218408553,0.294482606809432,1.11570332399411,0.411521723100492,0.16592966826089
"Celsr2",0.00634335798746834,0.012049967694034,0.021225796774864,0.0233839556197667,0.00344396242846531,0.00626824003339741,0.00933165625455609,0.00482986975139218,0.0126384269208034,0.0115104887579697,0.00337138379920479,0.00774895178603484,0,0.0141353542327496
"Sars",1.0934407994569,1.23114295211106,0.969463930469159,1.22638668090701,1.02869545529555,1.05177295301929,1.19016117830749,0.996503410315304,2.11844801450341,0.99120673393243,1.00082384046184,0.972999816991991,0.874793350179963,0.921334600502476
"Gm56809",0.00206415230104256,0.0059023231616753,0.00279873393497675,0.0041431888440443,0.00482858814896643,0.00657932838969188,0.00353118643365406,0.00254716243109383,0.00991506408382117,0.00361461841556893,0.00362995041257811,0.0178345052664661,0,0.00239224377155412
"Elapor1",0.000942907219214907,0.00111312544968819,0.0012630252917312,0.000840793669480074,0.00167190618054009,0.00339096998638459,0.00151565840030662,0.00113906652549115,0.00185208047350966,0,0.000910671407265737,0.0259932773436357,0,0.00571120492717072
"Tmem167b",0.0999964255468242,0.0871087181507489,0.11062845768769,0.0884324098994195,0.0969761414103955,0.117566397678132,0.0954388694929915,0.0875251284260529,0.118099846443791,0.112793223759888,0.110697236565374,0.129093765187843,0.115383264726117,0.110816638054112
"Taf13",0.200111857657148,0.15409643825046,0.176671266246894,0.160761387243238,0.240172791904889,0.198194973587207,0.196483704280803,0.202348173280301,0.206318087618546,0.158924874226998,0.190439433876267,0.81522243301102,0.129233753659501,0.114630882570943
"Wdr47",0.0749653982027952,0.0679951767129832,0.106178578732334,0.0737170836095206,0.0605328875735676,0.112799784890724,0.0817320841352732,0.0414159707716086,0.0754600740454913,0.105073696173636,0.0956119145976617,0.119970323482048,0.130619754468023,0.128260130734047
"Clcc1",0.296279474150319,0.407945339589903,0.344167181559029,0.429988020110913,0.3073715790892,0.290371954164423,0.316039714126813,0.285092034564032,0.337879462223653,0.317012470008105,0.380821730681322,0.32222269808482,0.485661492183321,0.341952051389469
"Gpsm2",0.524373862930761,0.0520668339722646,0.323870271133683,0.121938971512207,0.182091808511587,0.0289042033629591,0.114666127994834,0.467261426224353,0.266601385169116,0.20495275392976,0.0280632704361053,0.121136963241882,0.463340404848456,0.0398739423143223
"Stxbp3",0.270000206077638,0.236501131404534,0.326305141170558,0.219637670765026,0.290974540596842,0.494458758080693,0.329096238439649,0.255708032442102,0.307760650238275,0.323175170886181,0.299029000247282,0.470506725307509,0.56240836522777,0.703438669128154
"Fndc7",0.000180842621130142,0.000163936874467206,0.000515572660808521,0.000297644043960908,0.000959405253330741,0.000421417194267259,7.81495780422943e-05,0.000239494807534972,0.000184020556568333,0.000266134419119182,0,0.0095953135206538,0,0
"Prpf38b",1.87473113368746,1.69940537235638,1.74687156066444,1.65926355875104,1.56970639749466,1.70794195959869,1.70501305377128,1.69987062252367,1.86303613401503,1.61048524570549,1.52416561557728,2.79992544616023,1.77168273215744,1.93260760247275
"Gm56806",0.00774263591102602,0.00630533865336317,0.00621056464444259,0.00634262156916373,0.00994965589662024,0.00935076080306224,0.00765600170156451,0.0080919259599425,0.00861102824029069,0.0102990593996069,0.00771186817965058,0.098824448188969,0.00645057248830834,0.0206504119669319
"Henmt1",0.000376596768028944,0.000636849537566651,0.000570481996733719,0.000669342726896032,0.000980667309033024,0.000418744968821311,0.000811827932937644,0.000526114905746026,0.000480667089012816,0.000510808109536319,0,0,0,0
"Eeig2",0.476702777013365,0.431490073619632,0.46872091397283,0.414043480242279,0.510938321450867,0.500941719332128,0.332505559532677,0.559877757913906,0.347546171058271,0.338079085743008,0.414035538901658,0.247734558840431,1.07145838909483,0.459487122689319
"Gm43221",0.0030857959095577,0.00280395405752265,0.00330828089296867,0.00254773406785347,0.00241039744439243,0.00396191356140735,0.00311203952551964,0.00340922605575865,0.00102823275298029,0.000562261986911633,0.00347102346004584,0,0.0262268772874009,0
"Gm19391",0.00113099034610919,0.00200894912947794,0.0022300433726876,0.000475890048984088,0.00201612134911355,0.00616436787339354,0.000751378608665733,0.00104300927252668,0.00207966943548332,0.00503488242965196,0.00787748177794765,0.00143072466919857,0.00223451203843361,0.0103508695459773
"Slc25a24",0.161458864900247,0.123394647995494,0.159770155742969,0.101464903076446,0.160671091116633,0.25065863626416,0.0758784108691158,0.156374821871877,0.142964608961736,0.415575145716655,0.367394979190544,0.0506771780836406,0.187726238084487,0.387698176497514
"Vav3",1.32079561306485,1.32826855726408,0.712716439985935,1.06543969220941,0.937348533627448,1.82221337830864,1.5037940800081,1.37212205864734,1.13146985226925,0.964583925258232,2.75637572077119,1.07679692465911,3.0750195229156,1.96292958470256
"Ntng1",0.000141077119582152,0,0.000125240872863439,3.47563333911748e-05,0.000405037623278256,0,0,0,0.000197355300820297,0,0,0.0095595987746955,0,0
"Prmt6",0.0670837473578131,0.104261371517985,0.0413287186030803,0.0872720830393731,0.07177089785486,0.0673425920729256,0.0923023206597424,0.0810122341796915,0.0633408838682971,0.062824005035243,0.10191335892252,0.143798533709534,0.089351491331732,0.132721196148174
"C130013H08Rik",0.00543094491298452,0.00800628000604151,0.00437742908005698,0.00698741351211096,0.0112657632910686,0.00947945283633061,0.0202513572240559,0.00678287528383251,0.00793363238961461,0.00746705913692581,0.00764645011766306,0.0865526087327615,0,0.0147114567123054
"Gm6602",0.000119798460725292,0.000173811884965298,0.000281802189892814,0.000101351843595871,0.000188465933391451,0.000153671752955815,0.000193234276637153,0.000144960795280436,0,0,0,0,0,0
"Amy1",0.0518745619822672,0.0525140847920558,0.0541766396356794,0.0562884627673463,0.0770725850090125,0.0924401333935055,0.0495553535244716,0.0618611252190318,0.0726654393119867,0.052029291053535,0.0481241763265288,0.0540130543711632,0.100560214156283,0.0774303169892255
"Rnpc3",0.434886840620724,0.508424150327265,0.391818210875418,0.460307150756733,0.60166593715458,0.640708904389854,0.522242436829699,0.504972729301923,0.468811980601939,0.425513309854562,0.552337570649875,0.948161415642439,0.871001291916332,0.485136115286005
"C530020B09Rik",0.0194732363731498,0.0311157606932305,0.0204631307171223,0.033892386695359,0.0287400883417078,0.0349555044103567,0.0249270459750298,0.0200096823024869,0.0404151504889,0.0240435693035176,0.0337440741818736,0.149980952171361,0.013290802764487,0.0287050589877539
"Col11a1",0.000104472511569406,0.000158874167759767,0.000282455544749611,0.000128988748108114,0.000151536867532562,0.000680194313931797,0.000626475888163086,0.000280547595647883,0.00037973109342619,0,0,0.00219094286130565,0.0179937022042285,0
"Olfm3",0.000545137957449103,7.2982717437379e-05,6.56480022393847e-05,0.000102256167761531,0,0.000689599831754466,0.000868774062827128,0.00014801078505374,0.000263739579319547,0.000899317586246638,0,0.00298203028549958,0,0
"Gm40124",3.58755952310045e-05,0,3.91669288239769e-05,3.49148627955176e-05,7.19899117369127e-05,0.000470903485787709,0,0.000290626053681193,0.00361939947071972,0,0,0.00712300177540819,0,0
"S1pr1",0.17421963965171,0.237732247216259,0.278671900076195,0.0768963108259837,0.166216157893284,0.787287325999193,0.0273170924045371,0.167315154048144,0.144479520326491,0.19643926626715,0.0595593021902406,0.736968484970122,0.249016593943669,0.896240622823606
"Gm9889",0.0016898418937703,0.00145346692405446,0.00179362097784006,0.000783891617189841,0.00170851548423819,0.0057901341898474,0.000100927646181584,0.00128301039556527,0.00191844044815378,0.00119403886257342,0,0.00889444919283983,0,0
