"module","gene"
"Combined_NR","Zyx"
"Combined_NR","Lhfp"
"Combined_NR","Mir155hg"
"Combined_NR","Gramd3"
"Combined_NR","Arntl2"
"Combined_NR","Uhrf1bp1l"
"Combined_NR","Slc26a10"
"Combined_NR","H19"
"Combined_NR","Yars"
"Combined_NR","Ankrd36"
"Combined_NR","H3f3a"
"Combined_NR","Phb"
"Combined_NR","Fyb"
"Combined_NR","Trac"
"Combined_R","Aamp"
"Combined_R","Aasdhppt"
"Combined_R","Abcb1a"
"Combined_R","Abcf3"
"Combined_R","Abcg1"
"Combined_R","Ablim1"
"Combined_R","Abt1"
"Combined_R","Acd"
"Combined_R","Acin1"
"Combined_R","Aco2"
"Combined_R","Acp1"
"Combined_R","Acp5"
"Combined_R","Acsl6"
"Combined_R","Acss1"
"Combined_R","Adar"
"Combined_R","Adgre5"
"Combined_R","Adgrg1"
"Combined_R","Adh5"
"Combined_R","Adi1"
"Combined_R","Adk"
"Combined_R","Adrm1"
"Combined_R","Adsl"
"Combined_R","Afap1l2"
"Combined_R","Agbl4"
"Combined_R","Ahi1"
"Combined_R","Ahr"
"Combined_R","Ahsa1"
"Combined_R","Akap9"
"Combined_R","Akirin1"
"Combined_R","Akna"
"Combined_R","Aktip"
"Combined_R","Alg1"
"Combined_R","Alox5ap"
"Combined_R","Amd1"
"Combined_R","Amigo2"
"Combined_R","Anapc11"
"Combined_R","Anapc16"
"Combined_R","Anapc5"
"Combined_R","Ankrd12"
"Combined_R","Ankrd37"
"Combined_R","Ankrd44"
"Combined_R","Ankrd49"
"Combined_R","Anxa1"
"Combined_R","Anxa11"
"Combined_R","Anxa2"
"Combined_R","Anxa5"
"Combined_R","Anxa7"
"Combined_R","Aoah"
"Combined_R","Ap1m1"
"Combined_R","Ap2m1"
"Combined_R","Ap2s1"
"Combined_R","Apba2"
"Combined_R","Apbb1ip"
"Combined_R","Aph1a"
"Combined_R","Aplp2"
"Combined_R","Apoa2"
"Combined_R","Apol7a"
"Combined_R","Aqp3"
"Combined_R","Areg"
"Combined_R","Arf4"
"Combined_R","Arf5"
"Combined_R","Arfgap2"
"Combined_R","Arhgap32"
"Combined_R","Arhgdia"
"Combined_R","Arhgdib"
"Combined_R","Arhgef4"
"Combined_R","Arid4b"
"Combined_R","Arid5a"
"Combined_R","Arih1"
"Combined_R","Arl14ep"
"Combined_R","Arl15"
"Combined_R","Arl2bp"
"Combined_R","Arl4a"
"Combined_R","Arl6ip4"
"Combined_R","Arl6ip5"
"Combined_R","Armc2"
"Combined_R","Arpc1a"
"Combined_R","Arpc5"
"Combined_R","Arpc5l"
"Combined_R","Arrdc3"
"Combined_R","Asf1a"
"Combined_R","Asnsd1"
"Combined_R","Atf3"
"Combined_R","Atf4"
"Combined_R","Atf7ip2"
"Combined_R","Atp10a"
"Combined_R","Atp1a1"
"Combined_R","Atp1b3"
"Combined_R","Atp6ap2"
"Combined_R","Atp6v0d1"
"Combined_R","Atp6v0e"
"Combined_R","Atp6v1e1"
"Combined_R","Atp6v1f"
"Combined_R","Atp6v1g1"
"Combined_R","Atp8a1"
"Combined_R","Atp8b1"
"Combined_R","Atrx"
"Combined_R","Aurkaip1"
"Combined_R","Aurkb"
"Combined_R","Azin1"
"Combined_R","B3gnt2"
"Combined_R","B4galt1"
"Combined_R","B4galt7"
"Combined_R","Bach1"
"Combined_R","Bach2"
"Combined_R","Bag3"
"Combined_R","Bag6"
"Combined_R","Banf1"
"Combined_R","Banp"
"Combined_R","Batf"
"Combined_R","Bax"
"Combined_R","Baz1a"
"Combined_R","Bcas2"
"Combined_R","Bcas3"
"Combined_R","Bcl11b"
"Combined_R","Bcl3"
"Combined_R","Bclaf1"
"Combined_R","Bhlhe40"
"Combined_R","Bin1"
"Combined_R","Bin2"
"Combined_R","Birc2"
"Combined_R","Birc3"
"Combined_R","Blvra"
"Combined_R","Bola2"
"Combined_R","Bpgm"
"Combined_R","Brd2"
"Combined_R","Brk1"
"Combined_R","Bsg"
"Combined_R","Bst2"
"Combined_R","Btf3"
"Combined_R","Btf3l4"
"Combined_R","Btg2"
"Combined_R","Btg3"
"Combined_R","Bud31"
"Combined_R","Bzw1"
"Combined_R","1110004F10Rik"
"Combined_R","Grcc10"
"Combined_R","1700123O20Rik"
"Combined_R","AI467606"
"Combined_R","C1d"
"Combined_R","C1qbp"
"Combined_R","4933434E20Rik"
"Combined_R","D16Ertd472e"
"Combined_R","0610040J01Rik"
"Combined_R","1810037I17Rik"
"Combined_R","Gm1673"
"Combined_R","C6"
"Combined_R","1700010I14Rik"
"Combined_R","Car6"
"Combined_R","Cacna1c"
"Combined_R","Cacnb2"
"Combined_R","Cacybp"
"Combined_R","Calm2"
"Combined_R","Calm3"
"Combined_R","Caln1"
"Combined_R","Camk2g"
"Combined_R","Camk4"
"Combined_R","Camkmt"
"Combined_R","Cant1"
"Combined_R","Canx"
"Combined_R","Cap1"
"Combined_R","Capg"
"Combined_R","Capza2"
"Combined_R","Casp1"
"Combined_R","Carhsp1"
"Combined_R","Casp4"
"Combined_R","Cblb"
"Combined_R","Cbll1"
"Combined_R","Cbx3"
"Combined_R","Ccdc115"
"Combined_R","Ccdc12"
"Combined_R","Ccdc167"
"Combined_R","Ccdc174"
"Combined_R","Ccdc28a"
"Combined_R","Ccdc30"
"Combined_R","Ccdc39"
"Combined_R","Ccdc59"
"Combined_R","Ccdc65"
"Combined_R","Ccdc69"
"Combined_R","Ccdc85b"
"Combined_R","Ccdc90b"
"Combined_R","Ccl9"
"Combined_R","Ccl3"
"Combined_R","Ccl4"
"Combined_R","Ccl5"
"Combined_R","Ccnb1"
"Combined_R","Ccnd2"
"Combined_R","Ccnd3"
"Combined_R","Ccndbp1"
"Combined_R","Ccnh"
"Combined_R","Ccnl1"
"Combined_R","Ccnt1"
"Combined_R","Ccpg1"
"Combined_R","Ccr1"
"Combined_R","Ccr5"
"Combined_R","Ccr7"
"Combined_R","Cct3"
"Combined_R","Cct4"
"Combined_R","Cct5"
"Combined_R","Cct6a"
"Combined_R","Cct7"
"Combined_R","Cct8"
"Combined_R","Cd160"
"Combined_R","Cd2"
"Combined_R","Cd244a"
"Combined_R","Cd247"
"Combined_R","Cd248"
"Combined_R","Cd27"
"Combined_R","Cd28"
"Combined_R","Cd2bp2"
"Combined_R","Cd300a"
"Combined_R","Cd37"
"Combined_R","Cd38"
"Combined_R","Cd44"
"Combined_R","Cd48"
"Combined_R","Cd5"
"Combined_R","Cd52"
"Combined_R","Cd55"
"Combined_R","Cd59b"
"Combined_R","Cd6"
"Combined_R","Cd63"
"Combined_R","Cd68"
"Combined_R","Cd69"
"Combined_R","Cd7"
"Combined_R","Cd70"
"Combined_R","Cd74"
"Combined_R","Cd84"
"Combined_R","Cd86"
"Combined_R","Cd8b1"
"Combined_R","Cd96"
"Combined_R","Cdc123"
"Combined_R","Cdc14a"
"Combined_R","Cdc26"
"Combined_R","Cdc37l1"
"Combined_R","Cdc40"
"Combined_R","Cdc42ep3"
"Combined_R","Cdh23"
"Combined_R","Cdhr3"
"Combined_R","Cdipt"
"Combined_R","Cdk16"
"Combined_R","Cdk17"
"Combined_R","Cdk2ap2"
"Combined_R","Cdk6"
"Combined_R","Cdkn1a"
"Combined_R","Cdkn1b"
"Combined_R","Cdkn2d"
"Combined_R","Cebpd"
"Combined_R","Cebpz"
"Combined_R","Celf2"
"Combined_R","Cenpc1"
"Combined_R","Cenpe"
"Combined_R","Cep57"
"Combined_R","Cflar"
"Combined_R","Chchd2"
"Combined_R","Chchd7"
"Combined_R","Chd1"
"Combined_R","Chic2"
"Combined_R","Chmp1b"
"Combined_R","Chmp2a"
"Combined_R","Chmp7"
"Combined_R","Chordc1"
"Combined_R","Chst12"
"Combined_R","Chtf8"
"Combined_R","Chtop"
"Combined_R","Ciao1"
"Combined_R","Cirbp"
"Combined_R","Cited2"
"Combined_R","Cklf"
"Combined_R","Cks2"
"Combined_R","Cldn4"
"Combined_R","Clec10a"
"Combined_R","Clic1"
"Combined_R","Clic3"
"Combined_R","Clk1"
"Combined_R","Clk4"
"Combined_R","Clns1a"
"Combined_R","Clta"
"Combined_R","Cltb"
"Combined_R","Cmc1"
"Combined_R","Cmip"
"Combined_R","Cmss1"
"Combined_R","Cmtm6"
"Combined_R","Cmtm7"
"Combined_R","Cnbp"
"Combined_R","Cnih1"
"Combined_R","Cnn2"
"Combined_R","Cnot6l"
"Combined_R","Cnot7"
"Combined_R","Cnot8"
"Combined_R","Cnppd1"
"Combined_R","Cnpy3"
"Combined_R","Cntnap2"
"Combined_R","Coa3"
"Combined_R","Commd5"
"Combined_R","Commd6"
"Combined_R","Commd8"
"Combined_R","Copb2"
"Combined_R","Cope"
"Combined_R","Cops6"
"Combined_R","Cops8"
"Combined_R","Copz1"
"Combined_R","Coro1a"
"Combined_R","Coro1b"
"Combined_R","Coro7"
"Combined_R","Cotl1"
"Combined_R","Cox16"
"Combined_R","Cox17"
"Combined_R","Cox20"
"Combined_R","Cox5a"
"Combined_R","Cox5b"
"Combined_R","Cox6a1"
"Combined_R","Cox6b1"
"Combined_R","Cox6c"
"Combined_R","Cox7a2"
"Combined_R","Cox7b"
"Combined_R","Cox7c"
"Combined_R","Cox8a"
"Combined_R","Cpne2"
"Combined_R","Cpne3"
"Combined_R","Cr1l"
"Combined_R","Crabp1"
"Combined_R","Crbn"
"Combined_R","Crebzf"
"Combined_R","Crem"
"Combined_R","Crip1"
"Combined_R","Cript"
"Combined_R","Crtam"
"Combined_R","Csf1"
"Combined_R","Csk"
"Combined_R","Csmd1"
"Combined_R","Csrnp1"
"Combined_R","Cst7"
"Combined_R","Cstb"
"Combined_R","Ctla4"
"Combined_R","Ctnna3"
"Combined_R","Ctnnb1"
"Combined_R","Ctr9"
"Combined_R","Ctsa"
"Combined_R","Ctsd"
"Combined_R","Ctsh"
"Combined_R","Ctsw"
"Combined_R","Cubn"
"Combined_R","Cwc15"
"Combined_R","Cx3cr1"
"Combined_R","Cxcr2"
"Combined_R","Cxcr3"
"Combined_R","Cxcr4"
"Combined_R","Cxcr6"
"Combined_R","Cyb561"
"Combined_R","Cyb5r3"
"Combined_R","Cyba"
"Combined_R","Cyc1"
"Combined_R","Cycs"
"Combined_R","Cyp20a1"
"Combined_R","Cyp4v3"
"Combined_R","Cystm1"
"Combined_R","Cytip"
"Combined_R","Dab1"
"Combined_R","Dad1"
"Combined_R","Dazap2"
"Combined_R","Dbf4"
"Combined_R","Dbi"
"Combined_R","Dbn1"
"Combined_R","Dbnl"
"Combined_R","Dcaf7"
"Combined_R","Dctn2"
"Combined_R","Dcxr"
"Combined_R","Ddb1"
"Combined_R","Ddit3"
"Combined_R","Ddit4"
"Combined_R","Ddost"
"Combined_R","Ddrgk1"
"Combined_R","Ddx18"
"Combined_R","Ddx21"
"Combined_R","Ddx27"
"Combined_R","Ddx3x"
"Combined_R","Ddx46"
"Combined_R","Ddx56"
"Combined_R","Dedd2"
"Combined_R","Dennd2d"
"Combined_R","Denr"
"Combined_R","Derl2"
"Combined_R","Dgkd"
"Combined_R","Dguok"
"Combined_R","Dhx30"
"Combined_R","Dkk3"
"Combined_R","Dld"
"Combined_R","Dlg2"
"Combined_R","Dmap1"
"Combined_R","Dnai2"
"Combined_R","Dnaja1"
"Combined_R","Dnajb1"
"Combined_R","Dnajb4"
"Combined_R","Dnajb6"
"Combined_R","Dnajb9"
"Combined_R","Dnajc15"
"Combined_R","Dnajc8"
"Combined_R","Dnph1"
"Combined_R","Dnttip2"
"Combined_R","Dock9"
"Combined_R","Dok2"
"Combined_R","Dpep2"
"Combined_R","Dpf2"
"Combined_R","Dpp10"
"Combined_R","Dpp4"
"Combined_R","Dpp6"
"Combined_R","Dpy30"
"Combined_R","Dpyd"
"Combined_R","Drg1"
"Combined_R","Dthd1"
"Combined_R","Dusp1"
"Combined_R","Dusp10"
"Combined_R","Dusp11"
"Combined_R","Dusp16"
"Combined_R","Dusp2"
"Combined_R","Dusp4"
"Combined_R","Dusp5"
"Combined_R","Dynll1"
"Combined_R","Dynlrb1"
"Combined_R","Dynlt1b"
"Combined_R","Dynlt3"
"Combined_R","Dyrk2"
"Combined_R","Eapp"
"Combined_R","Echdc1"
"Combined_R","Edem2"
"Combined_R","Edf1"
"Combined_R","Eef1b2"
"Combined_R","Eef1d"
"Combined_R","Efcab14"
"Combined_R","Efhd2"
"Combined_R","Egr1"
"Combined_R","Eid1"
"Combined_R","Eif1ax"
"Combined_R","Eif1b"
"Combined_R","Eif2s1"
"Combined_R","Eif3f"
"Combined_R","Eif3h"
"Combined_R","Eif3i"
"Combined_R","Eif3j1"
"Combined_R","Eif4a1"
"Combined_R","Eif4a2"
"Combined_R","Eif4a3"
"Combined_R","Eif4e"
"Combined_R","Eif4e2"
"Combined_R","Eif4g1"
"Combined_R","Eif5"
"Combined_R","Eif5a"
"Combined_R","Eif6"
"Combined_R","Elavl1"
"Combined_R","Elf1"
"Combined_R","Ell2"
"Combined_R","Elovl1"
"Combined_R","Elovl5"
"Combined_R","Elp5"
"Combined_R","Emc10"
"Combined_R","Emc3"
"Combined_R","Emc4"
"Combined_R","Emc6"
"Combined_R","Emc7"
"Combined_R","Emd"
"Combined_R","Eml4"
"Combined_R","Eml5"
"Combined_R","Enc1"
"Combined_R","Eno1"
"Combined_R","Entpd1"
"Combined_R","Eomes"
"Combined_R","Epb41"
"Combined_R","Epc1"
"Combined_R","Epsti1"
"Combined_R","Erf"
"Combined_R","Erh"
"Combined_R","Erlec1"
"Combined_R","Ermn"
"Combined_R","Erp29"
"Combined_R","Erp44"
"Combined_R","Espn"
"Combined_R","Etf1"
"Combined_R","Evi2a"
"Combined_R","Evl"
"Combined_R","Ezr"
"Combined_R","Fabp5"
"Combined_R","Fadd"
"Combined_R","Fam118a"
"Combined_R","Fam177a"
"Combined_R","Fam32a"
"Combined_R","Fam3c"
"Combined_R","Fam53c"
"Combined_R","Fam78a"
"Combined_R","Farsa"
"Combined_R","Fas"
"Combined_R","Fasl"
"Combined_R","Fau"
"Combined_R","Fbxo32"
"Combined_R","Fbxw2"
"Combined_R","Fcgr4"
"Combined_R","Fdps"
"Combined_R","Fgd3"
"Combined_R","Fgfr1"
"Combined_R","Fip1l1"
"Combined_R","Fis1"
"Combined_R","Fkbp11"
"Combined_R","Fkbp1a"
"Combined_R","Fkbp2"
"Combined_R","Fkbp4"
"Combined_R","Fkbp5"
"Combined_R","Flt3l"
"Combined_R","Fnta"
"Combined_R","Fos"
"Combined_R","Fosb"
"Combined_R","Fosl1"
"Combined_R","Fosl2"
"Combined_R","Foxp1"
"Combined_R","Frg1"
"Combined_R","Fstl5"
"Combined_R","Furin"
"Combined_R","Fus"
"Combined_R","Fut8"
"Combined_R","Fxn"
"Combined_R","Fxyd2"
"Combined_R","Fyn"
"Combined_R","G3bp1"
"Combined_R","G3bp2"
"Combined_R","G6pdx"
"Combined_R","Gab3"
"Combined_R","Gabarap"
"Combined_R","Gabarapl1"
"Combined_R","Gabarapl2"
"Combined_R","Gabrg3"
"Combined_R","Gadd45b"
"Combined_R","Gadd45g"
"Combined_R","Gadd45gip1"
"Combined_R","Galm"
"Combined_R","Galnt13"
"Combined_R","Galnt2"
"Combined_R","Galntl6"
"Combined_R","Gapdh"
"Combined_R","Gata3"
"Combined_R","Gatc"
"Combined_R","Gbp2"
"Combined_R","Gbp3"
"Combined_R","Gbp5"
"Combined_R","Gcc2"
"Combined_R","Gcdh"
"Combined_R","Gchfr"
"Combined_R","Gem"
"Combined_R","Gemin8"
"Combined_R","Gfra2"
"Combined_R","Gga2"
"Combined_R","Gid8"
"Combined_R","Gimap4"
"Combined_R","Gimap5"
"Combined_R","Gimap7"
"Combined_R","Gla"
"Combined_R","Glcci1"
"Combined_R","Glg1"
"Combined_R","Glipr2"
"Combined_R","Glod4"
"Combined_R","Gls"
"Combined_R","Glud1"
"Combined_R","Glul"
"Combined_R","Gmfg"
"Combined_R","Gnai2"
"Combined_R","Gng2"
"Combined_R","Gng5"
"Combined_R","Gnl1"
"Combined_R","Golga4"
"Combined_R","Golga2"
"Combined_R","Golim4"
"Combined_R","Gpbp1"
"Combined_R","Gpcpd1"
"Combined_R","Gpd1l"
"Combined_R","Gpr155"
"Combined_R","Gpr171"
"Combined_R","Gpr183"
"Combined_R","Gpr65"
"Combined_R","Gpr89"
"Combined_R","Gpsm3"
"Combined_R","Gramd1a"
"Combined_R","Grap"
"Combined_R","Grsf1"
"Combined_R","Grxcr1"
"Combined_R","Gspt1"
"Combined_R","Gstm2"
"Combined_R","Gsto1"
"Combined_R","Gsto2"
"Combined_R","Gstp1"
"Combined_R","Gtf2a2"
"Combined_R","Gtf2b"
"Combined_R","Gtf2f1"
"Combined_R","Gtf2ird2"
"Combined_R","Gtf3c1"
"Combined_R","Gtf3c6"
"Combined_R","Gyg"
"Combined_R","Gypc"
"Combined_R","Gzma"
"Combined_R","Gzmb"
"Combined_R","Gzmc"
"Combined_R","Gzmk"
"Combined_R","Gzmm"
"Combined_R","Hacd3"
"Combined_R","Haus3"
"Combined_R","Havcr2"
"Combined_R","Hax1"
"Combined_R","Hbp1"
"Combined_R","Hcls1"
"Combined_R","Hcst"
"Combined_R","Hdac1"
"Combined_R","Hdlbp"
"Combined_R","Herpud1"
"Combined_R","Herpud2"
"Combined_R","Hgsnat"
"Combined_R","Hif1a"
"Combined_R","Hint1"
"Combined_R","H2-Q10"
"Combined_R","H2-DMa"
"Combined_R","H2-Aa"
"Combined_R","H2-Ab1"
"Combined_R","H2-Ea"
"Combined_R","H2-Eb1"
"Combined_R","H2-M3"
"Combined_R","H13"
"Combined_R","Hmgb1"
"Combined_R","Hmgb2"
"Combined_R","Hmgn1"
"Combined_R","Hmgn2"
"Combined_R","Hmgn3"
"Combined_R","Hnrnpa0"
"Combined_R","Hnrnpll"
"Combined_R","Hnrnpm"
"Combined_R","Hnrnpr"
"Combined_R","Hnrnpu"
"Combined_R","Hnrnpul1"
"Combined_R","Hrh4"
"Combined_R","Hsbp1"
"Combined_R","Hsd17b10"
"Combined_R","Hsh2d"
"Combined_R","Hsp90aa1"
"Combined_R","Hsp90ab1"
"Combined_R","Hsp90b1"
"Combined_R","Hspa1a"
"Combined_R","Hspa5"
"Combined_R","Hspa8"
"Combined_R","Hspb1"
"Combined_R","Hspb11"
"Combined_R","Hspd1"
"Combined_R","Hspe1"
"Combined_R","Hsph1"
"Combined_R","Htatip2"
"Combined_R","Icam2"
"Combined_R","Icos"
"Combined_R","Id2"
"Combined_R","Idi1"
"Combined_R","Ids"
"Combined_R","Ier2"
"Combined_R","Ier5"
"Combined_R","Ier5l"
"Combined_R","Iffo2"
"Combined_R","Ifi27"
"Combined_R","Ifi27l2a"
"Combined_R","Ifi35"
"Combined_R","Ifi44"
"Combined_R","Ifi44l"
"Combined_R","Ifitm1"
"Combined_R","Ifitm2"
"Combined_R","Ifitm3"
"Combined_R","Ifnar2"
"Combined_R","Ifng"
"Combined_R","Ifngr1"
"Combined_R","Ifrd1"
"Combined_R","Igflr1"
"Combined_R","Ik"
"Combined_R","Ikzf1"
"Combined_R","Il10ra"
"Combined_R","Il12rb1"
"Combined_R","Il12rb2"
"Combined_R","Il13"
"Combined_R","Il15"
"Combined_R","Il16"
"Combined_R","Il17ra"
"Combined_R","Il21r"
"Combined_R","Il24"
"Combined_R","Il2rb"
"Combined_R","Il4ra"
"Combined_R","Il5"
"Combined_R","Il7r"
"Combined_R","Il9r"
"Combined_R","Ilf2"
"Combined_R","Ilk"
"Combined_R","Immp2l"
"Combined_R","Imp3"
"Combined_R","Impdh2"
"Combined_R","Inpp4b"
"Combined_R","Insig1"
"Combined_R","Iqgap2"
"Combined_R","Irf1"
"Combined_R","Irf2"
"Combined_R","Irf2bp2"
"Combined_R","Irf7"
"Combined_R","Isca1"
"Combined_R","Iscu"
"Combined_R","Isg15"
"Combined_R","Isg20"
"Combined_R","Itga1"
"Combined_R","Itga4"
"Combined_R","Itga6"
"Combined_R","Itgae"
"Combined_R","Itgam"
"Combined_R","Itgb1"
"Combined_R","Itgb1bp1"
"Combined_R","Itgb2"
"Combined_R","Itm2a"
"Combined_R","Itm2c"
"Combined_R","Itpr1"
"Combined_R","Ivns1abp"
"Combined_R","Jak1"
"Combined_R","Jaml"
"Combined_R","Jmjd1c"
"Combined_R","Jmjd6"
"Combined_R","Jmy"
"Combined_R","Josd1"
"Combined_R","Jtb"
"Combined_R","Jun"
"Combined_R","Junb"
"Combined_R","Jund"
"Combined_R","Kbtbd2"
"Combined_R","Kcna3"
"Combined_R","Kdelr2"
"Combined_R","Kdm2a"
"Combined_R","Kdm5a"
"Combined_R","Kdm6b"
"Combined_R","Kel"
"Combined_R","2210408I21Rik"
"Combined_R","Kif27"
"Combined_R","Kir3dl1"
"Combined_R","Kir3dl2"
"Combined_R","Kit"
"Combined_R","Klf2"
"Combined_R","Klf6"
"Combined_R","Klhdc2"
"Combined_R","Klhdc4"
"Combined_R","Klhl22"
"Combined_R","Klrb1a"
"Combined_R","Klrc1"
"Combined_R","Klrc3"
"Combined_R","Klrd1"
"Combined_R","Klrg1"
"Combined_R","Kpna1"
"Combined_R","Kpna2"
"Combined_R","Kri1"
"Combined_R","Krtcap2"
"Combined_R","Lag3"
"Combined_R","Lamp1"
"Combined_R","Lamp3"
"Combined_R","Lamtor1"
"Combined_R","Lamtor2"
"Combined_R","Lamtor3"
"Combined_R","Lamtor5"
"Combined_R","Lap3"
"Combined_R","Laptm4a"
"Combined_R","Layn"
"Combined_R","Lcp2"
"Combined_R","Ldha"
"Combined_R","Ldlrad4"
"Combined_R","Lef1"
"Combined_R","Leprotl1"
"Combined_R","Lgals3"
"Combined_R","Lgals9"
"Combined_R","Lhpp"
"Combined_R","Limd2"
"Combined_R","Lipa"
"Combined_R","Litaf"
"Combined_R","Lman2"
"Combined_R","Lmna"
"Combined_R","6330403K07Rik"
"Combined_R","Lpar5"
"Combined_R","Lrif1"
"Combined_R","Lrp10"
"Combined_R","Lrp1b"
"Combined_R","Lrpap1"
"Combined_R","Lrrc41"
"Combined_R","Lrrc47"
"Combined_R","Lrrc4c"
"Combined_R","Lrrfip2"
"Combined_R","Lrrn3"
"Combined_R","Lrrtm4"
"Combined_R","Lsm1"
"Combined_R","Lsm10"
"Combined_R","Lsm3"
"Combined_R","Lsm5"
"Combined_R","Lsm6"
"Combined_R","Lsm7"
"Combined_R","Lsm8"
"Combined_R","Lsp1"
"Combined_R","Ltb"
"Combined_R","Ly86"
"Combined_R","Ly9"
"Combined_R","Lyar"
"Combined_R","Lyn"
"Combined_R","Lyst"
"Combined_R","Maf"
"Combined_R","Maged2"
"Combined_R","Magee1"
"Combined_R","Magoh"
"Combined_R","Map1lc3a"
"Combined_R","Map1lc3b"
"Combined_R","Map2k2"
"Combined_R","Map3k8"
"Combined_R","Mapk1ip1l"
"Combined_R","Mapre1"
"Combined_R","Marcksl1"
"Combined_R","Mat2a"
"Combined_R","Mat2b"
"Combined_R","Matk"
"Combined_R","Mbp"
"Combined_R","Mcl1"
"Combined_R","Mcm2"
"Combined_R","Mcm4"
"Combined_R","Mcm6"
"Combined_R","Mcoln2"
"Combined_R","Mdh1"
"Combined_R","Mea1"
"Combined_R","Meaf6"
"Combined_R","Med10"
"Combined_R","Med12l"
"Combined_R","Med28"
"Combined_R","Med30"
"Combined_R","Med4"
"Combined_R","Metrnl"
"Combined_R","Mettl7a1"
"Combined_R","Mfng"
"Combined_R","Mgat4a"
"Combined_R","Mgst3"
"Combined_R","Mia3"
"Combined_R","Midn"
"Combined_R","Mki67"
"Combined_R","Mlec"
"Combined_R","Mllt3"
"Combined_R","Mmadhc"
"Combined_R","Morf4l2"
"Combined_R","Mphosph8"
"Combined_R","Mrfap1"
"Combined_R","Mrgpra1"
"Combined_R","Mrpl10"
"Combined_R","Mrpl13"
"Combined_R","Mrpl16"
"Combined_R","Mrpl17"
"Combined_R","Mrpl18"
"Combined_R","Mrpl20"
"Combined_R","Mrpl21"
"Combined_R","Mrpl22"
"Combined_R","Mrpl28"
"Combined_R","Mrpl33"
"Combined_R","Mrpl4"
"Combined_R","Mrpl41"
"Combined_R","Mrpl43"
"Combined_R","Mrpl47"
"Combined_R","Mrpl51"
"Combined_R","Mrpl52"
"Combined_R","Mrpl55"
"Combined_R","Mrpl57"
"Combined_R","Mrpl9"
"Combined_R","Mrps12"
"Combined_R","Mrps15"
"Combined_R","Mrps16"
"Combined_R","Mrps18c"
"Combined_R","Mrps2"
"Combined_R","Mrps26"
"Combined_R","Mrps36"
"Combined_R","Mrps6"
"Combined_R","Mrps7"
"Combined_R","Mt1"
"Combined_R","Mt2"
"Combined_R","Mtch2"
"Combined_R","Mtdh"
"Combined_R","Mterf4"
"Combined_R","Mthfd2"
"Combined_R","Mtmr6"
"Combined_R","Mtss1"
"Combined_R","Mvp"
"Combined_R","Mx2"
"Combined_R","Myadm"
"Combined_R","Mydgf"
"Combined_R","Myl12a"
"Combined_R","Mylip"
"Combined_R","Myo1f"
"Combined_R","Mzt2"
"Combined_R","N4bp2l2"
"Combined_R","Naa20"
"Combined_R","Naa38"
"Combined_R","Naa50"
"Combined_R","Nab1"
"Combined_R","Naca"
"Combined_R","Nagk"
"Combined_R","Nampt"
"Combined_R","Nanos1"
"Combined_R","Nap1l1"
"Combined_R","Nap1l4"
"Combined_R","Napa"
"Combined_R","Nbeal1"
"Combined_R","Nbl1"
"Combined_R","Nbr1"
"Combined_R","Ncdn"
"Combined_R","Ncf4"
"Combined_R","Ndel1"
"Combined_R","Ndufa1"
"Combined_R","Ndufa12"
"Combined_R","Ndufa2"
"Combined_R","Ndufa3"
"Combined_R","Ndufa4"
"Combined_R","Ndufa5"
"Combined_R","Ndufa6"
"Combined_R","Ndufa8"
"Combined_R","Ndufab1"
"Combined_R","Ndufaf3"
"Combined_R","Ndufb1"
"Combined_R","Ndufb2"
"Combined_R","Ndufb3"
"Combined_R","Ndufb4"
"Combined_R","Ndufb7"
"Combined_R","Ndufb9"
"Combined_R","Ndufc1"
"Combined_R","Ndufs2"
"Combined_R","Ndufs3"
"Combined_R","Ndufs6"
"Combined_R","Ndufv2"
"Combined_R","Necap2"
"Combined_R","Nedd8"
"Combined_R","Nelfcd"
"Combined_R","Nelfe"
"Combined_R","Nell2"
"Combined_R","Nemf"
"Combined_R","Neu1"
"Combined_R","Nfatc3"
"Combined_R","Nfe2l2"
"Combined_R","Nfkb1"
"Combined_R","Nfkb2"
"Combined_R","Nfkbia"
"Combined_R","Nfkbiz"
"Combined_R","Nfu1"
"Combined_R","Ngdn"
"Combined_R","Ngrn"
"Combined_R","Nhp2"
"Combined_R","Nhsl2"
"Combined_R","Ninj1"
"Combined_R","Ninj2"
"Combined_R","Nkap"
"Combined_R","Nkg7"
"Combined_R","Nlgn1"
"Combined_R","Nmt2"
"Combined_R","Nob1"
"Combined_R","Noc2l"
"Combined_R","Nol7"
"Combined_R","Nol8"
"Combined_R","Nop10"
"Combined_R","Nop58"
"Combined_R","Nosip"
"Combined_R","Nr1d2"
"Combined_R","Nr1h2"
"Combined_R","Nr3c1"
"Combined_R","Nr4a1"
"Combined_R","Nr4a2"
"Combined_R","Nr4a3"
"Combined_R","Nrbf2"
"Combined_R","Nrg3"
"Combined_R","Nsfl1c"
"Combined_R","Nsmce3"
"Combined_R","Nsun6"
"Combined_R","Nuak2"
"Combined_R","Nucks1"
"Combined_R","Nudc"
"Combined_R","Nudcd2"
"Combined_R","Nudt16l1"
"Combined_R","Nudt21"
"Combined_R","Nup98"
"Combined_R","Nutf2"
"Combined_R","Nxt1"
"Combined_R","Oas1a"
"Combined_R","Oasl1"
"Combined_R","Odc1"
"Combined_R","Odf2l"
"Combined_R","Ogfr"
"Combined_R","Olfm2"
