miRNA,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,contrast,sig
mmu-miR-182-5p,40.8654695157593,9.05003684301132,1.68678950225048,5.36524375503698,8.08399716998706e-08,1.42817283336438e-06,Tex_vs_Tn,TRUE
mmu-miR-21a-5p,666.785939618059,5.08861227776372,0.996475342379781,5.10661133431672,3.2798739606087e-07,4.96666628320746e-06,Tex_vs_Tn,TRUE
mmu-let-7i-3p,72.0681611232096,4.30897792294554,1.00515712523869,4.28686999748653,1.81208267622088e-05,0.000240100954599267,Tex_vs_Tn,TRUE
mmu-let-7b-5p,103.475107668745,-2.1545842980129,0.563517467985185,-3.82345609572043,0.000131594032676597,0.00139489674637193,Tex_vs_Tn,TRUE
mmu-miR-18a-3p,11.2515890599697,8.61457274281516,2.23994716071757,3.84588212342271,0.000120119503402061,0.00139489674637193,Tex_vs_Tn,TRUE
mmu-miR-26a-5p,310.124859965649,-2.48638788149352,0.662233706767158,-3.75454745973499,0.000173654940199729,0.00167340215101557,Tex_vs_Tn,TRUE
mmu-miR-466i-5p,3052.51758285121,-2.03834955602912,0.565594290613579,-3.60390758863184,0.000313468548955005,0.00276897218243588,Tex_vs_Tn,TRUE
mmu-miR-365-3p,6.7080091817741,7.98402663612414,2.34293317850688,3.40770565262654,0.0006551152145421,0.0053417086724202,Tex_vs_Tn,TRUE
mmu-miR-301a-3p,5.96676690647253,7.10954920571086,2.12417091923081,3.34697605609126,0.000816982667299476,0.00618572590955318,Tex_vs_Tn,TRUE
mmu-miR-18a-5p,22.5428684639595,4.44408101043389,1.34620093022409,3.30120185676451,0.000962715923651964,0.00680319252714055,Tex_vs_Tn,TRUE
mmu-miR-16-5p,337.436266270721,-1.64923314880505,0.507206792193159,-3.25159909959758,0.00114757762118316,0.00760270174033842,Tex_vs_Tn,TRUE
mmu-miR-31-5p,9.80758460237172,6.67517176732454,2.15894327928297,3.09186991218292,0.0019889999278602,0.0124019995501871,Tex_vs_Tn,TRUE
mmu-let-7d-3p,27.14328347852,-4.18956034163714,1.36830240143563,-3.06186727235255,0.00219960963028346,0.0124305565446461,Tex_vs_Tn,TRUE
mmu-miR-30b-5p,10.0756665669941,-6.55015770933675,2.14196713175222,-3.05801037384661,0.00222811862592713,0.0124305565446461,Tex_vs_Tn,TRUE
mmu-let-7c-5p,61.9786632305982,-2.03127861898806,0.693313974015419,-2.92981058383065,0.00339168679965773,0.017975940038186,Tex_vs_Tn,TRUE
mmu-miR-449c-5p,9.53789737592742,7.89931602504178,2.74566845994784,2.87701014899368,0.00401462683098004,0.0202643068611374,Tex_vs_Tn,TRUE
mmu-miR-26b-5p,253.374888099369,-2.15010185819634,0.75399538683046,-2.8516114232935,0.00434982383120376,0.0209582420957999,Tex_vs_Tn,TRUE
mmu-miR-30d-5p,24.0239556068785,-2.7088634799929,0.958136124715451,-2.82722194698314,0.00469537721394743,0.021639564551236,Tex_vs_Tn,TRUE
mmu-miR-142a-3p,1406.19365028882,-1.10176934974779,0.399244255179008,-2.75963732841639,0.00578655608011639,0.0255572893538474,Tex_vs_Tn,TRUE
mmu-miR-21a-3p,6.88102498624933,6.61353315851086,2.45922668411594,2.68927350261261,0.00716077229029356,0.0303616745108447,Tex_vs_Tn,TRUE
mmu-miR-3470b,7.71010139495621,-5.45353932001467,2.08513897574528,-2.61543205678435,0.00891146490521546,0.036331356921263,Tex_vs_Tn,TRUE
mmu-miR-677-5p,3.85899838681171,6.81342144805681,2.78303625913658,2.44819715362625,0.0143573070366936,0.0563657239218343,Tex_vs_Tn,FALSE
mmu-miR-106b-3p,4.97451437391345,6.26842167438229,2.58157707197721,2.42813656133898,0.0151766275296602,0.0574543756479995,Tex_vs_Tn,FALSE
mmu-miR-29c-3p,31.3182946039825,2.97434345539671,1.25946832488772,2.36158654935754,0.0181969237831732,0.0625271105274381,Tex_vs_Tn,FALSE
mmu-miR-378b,11.4348677818941,-3.24954096669704,1.37705789238557,-2.35977077264896,0.0182862304372696,0.0625271105274381,Tex_vs_Tn,FALSE
mmu-miR-677-3p,5.40452990098111,7.67323406327431,3.2190833435015,2.38367051874087,0.0171409412826147,0.0625271105274381,Tex_vs_Tn,FALSE
mmu-miR-23b-3p,48.0544308532919,2.65447014888177,1.15042027730428,2.30739165611878,0.0210329959702379,0.0696717991514132,Tex_vs_Tn,FALSE
mmu-miR-30e-5p,42.0046677169651,-1.84792231839172,0.809300264595406,-2.28335810481362,0.0224092829555639,0.0719813331299933,Tex_vs_Tn,FALSE
mmu-miR-6236,91.0745898374707,2.17565801376353,0.970156324162739,2.24258499334235,0.0249235888491165,0.077702953470775,Tex_vs_Tn,FALSE
mmu-miR-27b-3p,47.399952142044,1.40772905060099,0.658927180129177,2.13639548200912,0.0326471920083106,0.098647521556085,Tex_vs_Tn,FALSE
mmu-miR-664-3p,8.56171306566308,-6.44329475161194,3.03070687880252,-2.12600393547719,0.0335029318492364,0.098647521556085,Tex_vs_Tn,FALSE
mmu-miR-671-5p,14.79347961121,2.68013949709498,1.28397854595436,2.08737093430394,0.0368546172356531,0.105583498026466,Tex_vs_Tn,FALSE
mmu-miR-15b-5p,257.313094280775,-1.21003546415095,0.590037590573781,-2.05077690554301,0.0402886775801001,0.112384205881332,Tex_vs_Tn,FALSE
mmu-miR-378a-3p,49.7061539265641,-1.71856339350993,0.854488388617893,-2.01121912995172,0.0443023160225223,0.120411423035573,Tex_vs_Tn,FALSE
mmu-let-7g-5p,181.497581917657,-0.931305026162921,0.478156860315271,-1.94769771900558,0.0514511432103009,0.131952486642133,Tex_vs_Tn,FALSE
mmu-miR-140-3p,54.886368005526,1.16518434400169,0.609757166891974,1.91089897301382,0.0560175650839245,0.131952486642133,Tex_vs_Tn,FALSE
mmu-miR-150-3p,26.7296101602463,-2.67102076727182,1.39542430030832,-1.9141280302211,0.0556037987753619,0.131952486642133,Tex_vs_Tn,FALSE
mmu-miR-155-3p,3.48980296896455,6.41792300416942,3.33460991588869,1.92463981276773,0.054274435003187,0.131952486642133,Tex_vs_Tn,FALSE
mmu-miR-5114,5.03991478752544,6.10600544115116,3.19018256582892,1.91399874933634,0.0556203155541035,0.131952486642133,Tex_vs_Tn,FALSE
mmu-miR-744-5p,16.3332807654536,3.15565243471604,1.62024183726522,1.94764285314494,0.0514577123979856,0.131952486642133,Tex_vs_Tn,FALSE
mmu-let-7i-5p,154.851590467119,2.27530150929266,1.22550361103279,1.85662570783872,0.0633644238178039,0.146013672275809,Tex_vs_Tn,FALSE
mmu-miR-425-5p,5.64578599819588,5.23945632024674,2.92201889401789,1.79309460694222,0.0729577978443875,0.164543118542661,Tex_vs_Tn,FALSE
mmu-miR-703,11.9811654342132,2.54324541648016,1.44182605130287,1.76390585686951,0.0777478306275283,0.171693125969125,Tex_vs_Tn,FALSE
mmu-miR-181a-5p,11.585205144693,-2.88264580592679,1.64485499360074,-1.75252275558735,0.0796839605142123,0.172377547234827,Tex_vs_Tn,FALSE
mmu-miR-101c,5.73517579417097,-5.59218374855091,3.28088882415815,-1.70447218673611,0.0882929078852457,0.184181052088749,Tex_vs_Tn,FALSE
mmu-miR-17-3p,4.29311385975477,3.80497628559204,2.23461038370398,1.70274707096147,0.0886154118540206,0.184181052088749,Tex_vs_Tn,FALSE
mmu-let-7f-5p,160.321749811471,-0.907712234772152,0.538165622156799,-1.68667822209514,0.0916652418659707,0.186856069957556,Tex_vs_Tn,FALSE
mmu-miR-423-3p,27.0042185329758,2.02491332821823,1.21979857623216,1.66003909799025,0.0969065873389832,0.193813174677966,Tex_vs_Tn,FALSE
mmu-miR-34a-3p,3.49506837955771,5.38543687603623,3.2699449044345,1.64695034119163,0.0995682533142661,0.195448793542819,Tex_vs_Tn,FALSE
mmu-miR-20b-5p,16.3594694109273,-2.33185859538575,1.45247056751401,-1.60544292431128,0.108396364400397,0.206846375745154,Tex_vs_Tn,FALSE
mmu-miR-423-5p,30.6538925163822,1.41335117495006,0.882544789384822,1.60144979829889,0.109277330582346,0.206846375745154,Tex_vs_Tn,FALSE
mmu-miR-92a-3p,872.713783224113,0.586391021358543,0.384535207506703,1.52493454412317,0.12727542469329,0.236687631885767,Tex_vs_Tn,FALSE
mmu-miR-25-3p,742.958270402314,0.961797884857487,0.656676399317752,1.46464512179323,0.143017764592046,0.261377293909601,Tex_vs_Tn,FALSE
mmu-miR-219a-5p,26.3226838906666,-2.10904785162274,1.48928997493693,-1.41614318709965,0.156733585787301,0.281589154126338,Tex_vs_Tn,FALSE
mmu-miR-191-5p,79.6662164708792,0.81454137129567,0.588353752790896,1.38444153272047,0.166223299069712,0.293661161689824,Tex_vs_Tn,FALSE
mmu-let-7d-5p,241.493052171444,0.710554671021342,0.531553366962931,1.33675133144419,0.181303820276384,0.315052540152405,Tex_vs_Tn,FALSE
mmu-miR-29a-3p,323.74793201586,0.953326947728239,0.724787847856925,1.31531861433255,0.188402844766565,0.322108089439611,Tex_vs_Tn,FALSE
mmu-miR-30e-3p,3.30410492829407,2.97682529708092,2.35349385987204,1.26485364922209,0.205923795427461,0.341061286176732,Tex_vs_Tn,FALSE
mmu-miR-33-5p,42.002853339889,1.67408568530536,1.32248588999264,1.26586279518995,0.205562208443071,0.341061286176732,Tex_vs_Tn,FALSE
mmu-miR-3535,56.4135493782611,1.50038059413802,1.22461429015734,1.22518625349803,0.220505052622514,0.359592855045947,Tex_vs_Tn,FALSE
mmu-miR-466f-3p,289.007689969771,0.728401348431103,0.651581180964868,1.11789807580458,0.263610526962975,0.423374482698111,Tex_vs_Tn,FALSE
mmu-miR-142a-5p,252.38102502243,-0.634196327995117,0.583081739353314,-1.08766281842147,0.276743987689237,0.431395039633222,Tex_vs_Tn,FALSE
mmu-miR-3473b,222.35869476766,1.13637211314025,1.0393627370199,1.09333543782655,0.274246548920894,0.431395039633222,Tex_vs_Tn,FALSE
mmu-miR-669l-5p,9.90765013316299,-1.93512637064446,1.79954698114023,-1.07534084462653,0.282222155865432,0.433558674228055,Tex_vs_Tn,FALSE
mmu-miR-1198-5p,8.41582488779326,-1.68140492372914,1.59413391531675,-1.05474509235007,0.291541922722751,0.441477768694452,Tex_vs_Tn,FALSE
mmu-miR-3473a,8.49817048111529,-2.47253234244619,2.40620072940199,-1.02756694910515,0.304153577837493,0.45408844015175,Tex_vs_Tn,FALSE
mmu-miR-106b-5p,28.7896540111918,1.28351923857357,1.26389694316614,1.01552523369371,0.309855524337804,0.456176188608433,Tex_vs_Tn,FALSE
mmu-miR-361-5p,10.1838859521415,-1.3679295989342,1.42793911840634,-0.957974735268047,0.338075498578527,0.490904148620875,Tex_vs_Tn,FALSE
mmu-miR-324-5p,3.95745928822837,2.08543678624687,2.20412166259451,0.946153209978467,0.344070447362089,0.492857667842992,Tex_vs_Tn,FALSE
mmu-miR-690,46.7545446826816,1.05649914638335,1.14497291535802,0.922728504938473,0.356148707163168,0.503356839457277,Tex_vs_Tn,FALSE
mmu-miR-669p-5p,12.742132564885,-1.42425640139445,1.55943046576289,-0.913318312463317,0.361075153901492,0.503604819915239,Tex_vs_Tn,FALSE
mmu-miR-23a-3p,69.9800745231721,0.840702770438462,1.02766012339831,0.818074722660634,0.41331452139729,0.568978432053413,Tex_vs_Tn,FALSE
mmu-miR-484,50.6789709505114,0.48783821130093,0.66343883970922,0.735317533587189,0.462146132322688,0.620467583603995,Tex_vs_Tn,FALSE
mmu-miR-98-5p,3.01423431867437,2.21184828578695,3.00988527788125,0.734861325792436,0.462423953818071,0.620467583603995,Tex_vs_Tn,FALSE
mmu-miR-706,23.691745407061,-1.08308236164483,1.60288048260524,-0.675709994225171,0.499224789320886,0.661472845850173,Tex_vs_Tn,FALSE
mmu-miR-130b-3p,7.84790359060212,1.35410308089118,2.08738120583385,0.648709050894348,0.516526453097718,0.664462513837,Tex_vs_Tn,FALSE
mmu-miR-15a-5p,74.3290686410287,0.464317830073824,0.70693875364948,0.656800645992094,0.511309108804746,0.664462513837,Tex_vs_Tn,FALSE
mmu-miR-185-5p,9.51549757839,1.11359984825945,1.73214138754844,0.642903550636574,0.520286685362934,0.664462513837,Tex_vs_Tn,FALSE
mmu-miR-27a-3p,84.8285472615749,-0.408461945908255,0.647442615201249,-0.630885172396769,0.528115607594975,0.666431600060326,Tex_vs_Tn,FALSE
mmu-let-7a-5p,353.672162670212,-0.286288635167168,0.46136239768609,-0.620528757009708,0.534909727355894,0.66706389529088,Tex_vs_Tn,FALSE
mmu-miR-342-3p,64.2183419386469,-0.392155100631004,0.682269234501432,-0.574780571657422,0.565439707919511,0.69693731441242,Tex_vs_Tn,FALSE
mmu-miR-15b-3p,6.42395214045823,-0.885400289722441,1.61939012792123,-0.546749220250594,0.58455103395658,0.712211604590776,Tex_vs_Tn,FALSE
mmu-miR-24-3p,3985.21761766741,0.496771405662554,1.02210723632256,0.486026698578014,0.626948236575965,0.755187648602867,Tex_vs_Tn,FALSE
mmu-miR-29b-3p,74.1760443246739,0.328924186205453,0.75160685656899,0.43762797442663,0.661655988948741,0.770985289421789,Tex_vs_Tn,FALSE
mmu-miR-30c-5p,48.5859926755706,0.352182865607278,0.808571281965659,0.435561926897913,0.663154599385928,0.770985289421789,Tex_vs_Tn,FALSE
mmu-miR-3960,3.2525746342195,-1.07046797691045,2.50516017459722,-0.427305202982705,0.6691570436491,0.770985289421789,Tex_vs_Tn,FALSE
mmu-miR-5121,117.13752767961,0.453544024222661,0.992574536886799,0.456936993009309,0.647716333599549,0.770985289421789,Tex_vs_Tn,FALSE
mmu-miR-8104,4.85640284104406,-1.03091378979077,2.51215122171238,-0.410370912738312,0.681533880257064,0.776802057067191,Tex_vs_Tn,FALSE
mmu-miR-320-3p,3.60995046783168,0.941710995022003,2.42819741904832,0.38782307716606,0.698146966458389,0.787272111112652,Tex_vs_Tn,FALSE
mmu-miR-19b-3p,24.3220905609905,0.44241493823384,1.17586451042568,0.376246526969064,0.706733628729385,0.788565943634892,Tex_vs_Tn,FALSE
mmu-miR-106a-5p,9.15849860926849,-0.647873776735232,1.86463203653824,-0.347453955547194,0.728250304396173,0.79251215113237,Tex_vs_Tn,FALSE
mmu-miR-3963,4.10209890512955,1.00667226984764,2.94748286159648,0.341536258942788,0.732699913311059,0.79251215113237,Tex_vs_Tn,FALSE
mmu-miR-652-3p,18.4844522271473,-0.485128850366752,1.3981017386402,-0.346991092964802,0.728598010332004,0.79251215113237,Tex_vs_Tn,FALSE
mmu-miR-466h-3p,14.579147105446,-0.217881858161284,1.25592022111942,-0.173483836391361,0.862271131936285,0.923239797830769,Tex_vs_Tn,FALSE
mmu-miR-103-3p,60.3933316626796,0.0651571336277076,0.714361367860822,0.0912103265365856,0.927325469768699,0.945530030385876,Tex_vs_Tn,FALSE
mmu-miR-17-5p,92.2270384988497,0.0757520529543255,0.834717170336511,0.0907517607715995,0.927689841133312,0.945530030385876,Tex_vs_Tn,FALSE
mmu-miR-1839-5p,6.61825986431579,0.176416311724226,1.63705231495942,0.107764614552712,0.914182412873822,0.945530030385876,Tex_vs_Tn,FALSE
mmu-miR-20a-5p,94.4444451862067,-0.11381191519651,1.02038946991078,-0.111537720206444,0.911189955795622,0.945530030385876,Tex_vs_Tn,FALSE
mmu-miR-93-5p,22.0000236323523,0.152058967883901,1.46232193974384,0.103984604040433,0.917181566525872,0.945530030385876,Tex_vs_Tn,FALSE
mmu-miR-20a-3p,2.88062293163199,0,4.08998520800767,0,1,1,Tex_vs_Tn,FALSE
mmu-miR-7a-5p,17.2577311782866,-0.00941862688556652,0.950632086829772,-0.00990775192217249,0.992094887041568,1,Tex_vs_Tn,FALSE
mmu-miR-107-3p,1.09244483117467,-2.42685908681882,4.83248285792387,-0.502197143408274,0.615528852147593,,Tex_vs_Tn,FALSE
mmu-miR-130b-5p,1.12670762554738,0,4.99149986852662,0,1,,Tex_vs_Tn,FALSE
mmu-miR-193a-3p,1.15465554800766,-0.270774894255051,4.9106597955809,-0.0551402266755928,0.956026748623747,,Tex_vs_Tn,FALSE
mmu-miR-19a-3p,2.37573548409925,-1.31778194140469,3.52130698327988,-0.374230917003794,0.708232523946105,,Tex_vs_Tn,FALSE
mmu-miR-222-3p,0.848169290717151,0,4.99150353268359,0,1,,Tex_vs_Tn,FALSE
mmu-miR-326-3p,2.12317497146395,-0.286468837238211,4.06165955813629,-0.0705299971939693,0.943771825684891,,Tex_vs_Tn,FALSE
mmu-miR-342-5p,2.26021478833268,2.4372876748044,3.08506565000565,0.790027815064466,0.429511524297846,,Tex_vs_Tn,FALSE
mmu-miR-345-5p,0.840747909532342,-3.26421801646651,4.81180850222761,-0.678376542822798,0.497532978123807,,Tex_vs_Tn,FALSE
mmu-miR-362-3p,2.24475680264647,0,4.37509258702171,0,1,,Tex_vs_Tn,FALSE
mmu-miR-378c,2.28903630066812,-3.68393252128826,2.97581726164417,-1.23795656701475,0.215732165873815,,Tex_vs_Tn,FALSE
mmu-miR-574-5p,1.9611242667781,-1.09744264102604,4.15015034266805,-0.264434430180308,0.791445183972197,,Tex_vs_Tn,FALSE
mmu-miR-669o-5p,1.63429175777582,-4.23283124555987,4.79867274969911,-0.882083748225023,0.377731520057958,,Tex_vs_Tn,FALSE
mmu-miR-692,0.526372048828939,-0.531492023301857,4.9061009434276,-0.10833287562374,0.913731645090694,,Tex_vs_Tn,FALSE
mmu-miR-7238-3p,2.70309231330453,-4.30881855702806,3.09905185921676,-1.39036671626304,0.164417548086994,,Tex_vs_Tn,FALSE
mmu-miR-210-3p,130.001092989358,11.998975394859,1.57930699704093,7.5976206129276,3.01625054939638e-14,3.10673806587827e-12,Tmem_vs_Tn,TRUE
mmu-miR-147-3p,118.425037658902,10.4340466873143,1.5851011389836,6.58257472075556,4.62370298190918e-11,2.38120703568323e-09,Tmem_vs_Tn,TRUE
mmu-miR-155-5p,1531.02110083205,3.8520571820496,0.668731353873416,5.76024611338734,8.39913776575678e-09,2.88370396624316e-07,Tmem_vs_Tn,TRUE
mmu-miR-182-5p,40.8654695157593,8.86188717378921,1.67900613443707,5.27805526854754,1.30562090177992e-07,3.36197382208329e-06,Tmem_vs_Tn,TRUE
mmu-miR-150-5p,159.345519410643,-4.02875676507237,0.858459881792878,-4.69300528832912,2.69220528328679e-06,4.65883411535645e-05,Tmem_vs_Tn,TRUE
mmu-miR-466i-5p,3052.51758285121,-2.6506413465273,0.56500429610585,-4.6913649414636,2.71388395069308e-06,4.65883411535645e-05,Tmem_vs_Tn,TRUE
mmu-let-7i-3p,72.0681611232096,4.47768003448721,0.997210351278651,4.49020613228272,7.11542806045961e-06,0.000104698441461049,Tmem_vs_Tn,TRUE
mmu-miR-34a-5p,161.128281438445,5.57481061629815,1.25296139816863,4.44930755604001,8.61475803542679e-06,0.00011091500970612,Tmem_vs_Tn,TRUE
mmu-miR-21a-5p,666.785939618059,4.09708099379554,0.995192148323158,4.11687431487365,3.84045367536663e-05,0.000439518587291959,Tmem_vs_Tn,TRUE
mmu-miR-18a-5p,22.5428684639595,5.28902571649382,1.31930118683531,4.00896002313233,6.09867388466861e-05,0.000628163410120867,Tmem_vs_Tn,TRUE
mmu-miR-31-5p,9.80758460237172,8.07276366108212,2.11698850179525,3.81332428316746,0.000137110018681197,0.00128384835674212,Tmem_vs_Tn,TRUE
mmu-miR-744-5p,16.3332807654536,4.7225966792125,1.55841833172898,3.03037803333141,0.00244247814165135,0.0209646040491741,Tmem_vs_Tn,TRUE
mmu-let-7c-5p,61.9786632305982,-1.97257708566993,0.664481221233712,-2.96859718925923,0.00299162479398417,0.0220098109843121,Tmem_vs_Tn,TRUE
mmu-miR-671-5p,14.79347961121,3.70180612125856,1.23993301375211,2.98548879673481,0.00283125508848958,0.0220098109843121,Tmem_vs_Tn,TRUE
mmu-miR-142a-3p,1406.19365028882,-1.16148839904701,0.397512059298891,-2.92189474979847,0.00347909086652816,0.0238897572834934,Tmem_vs_Tn,TRUE
mmu-miR-26a-5p,310.124859965649,-1.84323924007375,0.65106335638903,-2.83112115278127,0.00463851475078833,0.0298604387081999,Tmem_vs_Tn,TRUE
mmu-miR-18a-3p,11.2515890599697,5.95882118274267,2.24987387209893,2.64851343741489,0.00808466351532925,0.0489835495340537,Tmem_vs_Tn,TRUE
mmu-miR-425-5p,5.64578599819588,7.38474059009287,2.83411314023489,2.60566188598979,0.0091696929932991,0.0524710210172115,Tmem_vs_Tn,FALSE
mmu-let-7b-5p,103.475107668745,-1.36879381329503,0.532218792195309,-2.57186298824398,0.0101152914362398,0.0548355272596159,Tmem_vs_Tn,FALSE
mmu-miR-449c-5p,9.53789737592742,6.91890576157542,2.73892645779418,2.52613783838053,0.0115324223977572,0.0593919753484496,Tmem_vs_Tn,FALSE
mmu-miR-181a-5p,11.585205144693,-4.007620342804,1.60244980775019,-2.50093346039376,0.0123866448611876,0.0607535438429676,Tmem_vs_Tn,FALSE
mmu-miR-301a-3p,5.96676690647253,5.25489327019423,2.12640725856897,2.47125438883738,0.0134640003388015,0.063036001586207,Tmem_vs_Tn,FALSE
mmu-miR-17-5p,92.2270384988497,1.96912296846308,0.812700879395406,2.4229369235185,0.0153955995928086,0.0689455112199688,Tmem_vs_Tn,FALSE
mmu-miR-150-3p,26.7296101602463,-3.12908128640947,1.35159117528358,-2.31510929016901,0.0206069517374151,0.088438167873073,Tmem_vs_Tn,FALSE
mmu-miR-23b-3p,48.0544308532919,2.6113424185826,1.14209927760643,2.28644082855509,0.0222284820694481,0.0915813461261263,Tmem_vs_Tn,FALSE
mmu-miR-5114,5.03991478752544,7.08493674492766,3.14997485967293,2.24920421925631,0.0244995061635047,0.0970557359554223,Tmem_vs_Tn,FALSE
mmu-miR-21a-3p,6.88102498624933,5.4366612463253,2.44474837560677,2.2238121929321,0.026161082705468,0.099799685876415,Tmem_vs_Tn,FALSE
mmu-miR-8104,4.85640284104406,-6.17186014828548,2.80161788241683,-2.2029628619308,0.0275973663197138,0.101518883247519,Tmem_vs_Tn,FALSE
mmu-miR-706,23.691745407061,-3.46577154174822,1.61559095744047,-2.14520360230224,0.0319365717260938,0.113429892682333,Tmem_vs_Tn,FALSE
mmu-miR-106b-3p,4.97451437391345,5.41494163550644,2.55714709797791,2.11757142942163,0.0342113799635649,0.117459071208239,Tmem_vs_Tn,FALSE
mmu-let-7i-5p,154.851590467119,2.48056891473089,1.22187382107833,2.03013508591398,0.0423428099815573,0.136290919628137,Tmem_vs_Tn,FALSE
mmu-miR-92a-3p,872.713783224113,0.779183130306554,0.382400293171926,2.03761122629745,0.0415888284371139,0.136290919628137,Tmem_vs_Tn,FALSE
mmu-let-7d-3p,27.14328347852,-2.33287859197444,1.18393501741469,-1.97044479440151,0.0487874160806957,0.152275874433687,Tmem_vs_Tn,FALSE
mmu-miR-191-5p,79.6662164708792,1.10643090291624,0.570667365135409,1.93883682599179,0.0525212103938158,0.154562419158944,Tmem_vs_Tn,FALSE
mmu-miR-677-5p,3.85899838681171,5.41178866030863,2.77550554235577,1.94983889519286,0.0511953240469601,0.154562419158944,Tmem_vs_Tn,FALSE
mmu-let-7d-5p,241.493052171444,0.970906678536614,0.526136134798707,1.84535258903681,0.0649862651115554,0.183917388766324,Tmem_vs_Tn,FALSE
mmu-miR-142a-5p,252.38102502243,-1.05478250641981,0.578354767275174,-1.82376383165173,0.0681877840303116,0.183917388766324,Tmem_vs_Tn,FALSE
mmu-miR-15a-5p,74.3290686410287,1.25711426053523,0.687754695323027,1.82785267637436,0.0675716650295267,0.183917388766324,Tmem_vs_Tn,FALSE
mmu-miR-16-5p,337.436266270721,-0.895737736318823,0.497470122605537,-1.80058599625507,0.0717681580192665,0.183917388766324,Tmem_vs_Tn,FALSE
mmu-miR-23a-3p,69.9800745231721,1.81934158939378,1.01552941029917,1.79152033505145,0.0732098343632941,0.183917388766324,Tmem_vs_Tn,FALSE
mmu-miR-378b,11.4348677818941,-2.10364196019976,1.16548047136487,-1.80495684988718,0.0710814345824852,0.183917388766324,Tmem_vs_Tn,FALSE
mmu-miR-30b-5p,10.0756665669941,-2.81027493378559,1.6238126806644,-1.7306644831938,0.0835116233935185,0.20382035825783,Tmem_vs_Tn,FALSE
mmu-miR-365-3p,6.7080091817741,4.13037421865056,2.39874918677421,1.72188665718945,0.0850900524765697,0.20382035825783,Tmem_vs_Tn,FALSE
mmu-miR-33-5p,42.002853339889,2.21400917842263,1.30809463205668,1.69254511421823,0.0905420858930974,0.211950791977023,Tmem_vs_Tn,FALSE
mmu-miR-26b-5p,253.374888099369,-1.23426347398061,0.743371199745571,-1.66035955442321,0.0968421415695574,0.221660901814765,Tmem_vs_Tn,FALSE
mmu-miR-106b-5p,28.7896540111918,1.98639332002601,1.24049180158568,1.60129500048841,0.109311595831109,0.241115886356153,Tmem_vs_Tn,FALSE
mmu-miR-703,11.9811654342132,2.25749969309518,1.41262682599006,1.59808638173991,0.110023753968342,0.241115886356153,Tmem_vs_Tn,FALSE
mmu-miR-103-3p,60.3933316626796,1.04144276716509,0.686461554172382,1.51711739839631,0.12923704629798,0.277321161847748,Tmem_vs_Tn,FALSE
mmu-miR-466h-3p,14.579147105446,-1.86041425536204,1.25256430284773,-1.48528442901682,0.137468494844056,0.288964387121179,Tmem_vs_Tn,FALSE
mmu-let-7g-5p,181.497581917657,-0.673019891942215,0.464614589335763,-1.44855522704184,0.147461832410036,0.303771374764674,Tmem_vs_Tn,FALSE
mmu-miR-106a-5p,9.15849860926849,2.41506190083013,1.68303255382151,1.43494663567051,0.151302304918988,0.305571321699134,Tmem_vs_Tn,FALSE
mmu-miR-484,50.6789709505114,0.879773203235313,0.640742300077551,1.37305310282906,0.169735838818908,0.336207526891298,Tmem_vs_Tn,FALSE
mmu-let-7f-5p,160.321749811471,-0.716189120761723,0.526818455415051,-1.35946095547749,0.174000566840632,0.338152044992171,Tmem_vs_Tn,FALSE
mmu-miR-30d-5p,24.0239556068785,-1.08305358640981,0.826800463619021,-1.30993345319272,0.190218348925562,0.362823887765423,Tmem_vs_Tn,FALSE
mmu-miR-20a-5p,94.4444451862067,1.27932847176811,1.00669189226211,1.2708242527844,0.203791178631813,0.378702287473814,Tmem_vs_Tn,FALSE
mmu-miR-27b-3p,47.399952142044,0.81583766049562,0.646667292785768,1.26160340811592,0.207091529209237,0.378702287473814,Tmem_vs_Tn,FALSE
mmu-miR-34a-3p,3.49506837955771,4.04598483416364,3.25062557974195,1.2446788271705,0.213249831781371,0.378702287473814,Tmem_vs_Tn,FALSE
mmu-miR-423-5p,30.6538925163822,1.07875486312013,0.863001126597846,1.25000400332366,0.211298084930561,0.378702287473814,Tmem_vs_Tn,FALSE
mmu-miR-130b-3p,7.84790359060212,2.40196387916254,2.01955802576649,1.18935125830361,0.234301472560685,0.392148523120679,Tmem_vs_Tn,FALSE
mmu-miR-15b-5p,257.313094280775,-0.670195464426356,0.580512516713836,-1.15448925756192,0.248299640226022,0.392148523120679,Tmem_vs_Tn,FALSE
mmu-miR-30c-5p,48.5859926755706,0.900473403666818,0.784899471570733,1.14724679564989,0.251279636174416,0.392148523120679,Tmem_vs_Tn,FALSE
mmu-miR-30e-5p,42.0046677169651,-0.87063935688724,0.75689602813564,-1.15027602804545,0.250030200946529,0.392148523120679,Tmem_vs_Tn,FALSE
mmu-miR-324-5p,3.95745928822837,2.52043397714258,2.10340663150932,1.19826282725657,0.230814713246611,0.392148523120679,Tmem_vs_Tn,FALSE
mmu-miR-3473a,8.49817048111529,-2.68679597711115,2.3395276903028,-1.14843521119573,0.250788944779652,0.392148523120679,Tmem_vs_Tn,FALSE
mmu-miR-3473b,222.35869476766,-1.22410101729533,1.04049421217364,-1.17646114987812,0.239410648342955,0.392148523120679,Tmem_vs_Tn,FALSE
mmu-miR-669p-5p,12.742132564885,-1.8132690548961,1.51200400790649,-1.19924884154688,0.230431200929653,0.392148523120679,Tmem_vs_Tn,FALSE
